sex,age,educyr,farm,urban,hhsize,lntotal,lnmed,lnrlfood,lnexp12m,commune
male,76,14,yes,no,2,8.439014,5.966147,8.105728,5.966147,107
male,71,15,yes,no,2,8.704704,6.659294,8.297495,6.659294,107
male,41,11,no,no,5,9.501974,7.619234,8.705816,7.619234,107
male,49,15,yes,no,3,8.915981,6.194406,8.398471,6.194406,107
male,51,7,yes,no,6,9.721628,6.270988,9.159272,6.270988,108
male,63,5,yes,no,2,8.471457,6.253829,8.079682,6.253829,108
male,47,11,yes,no,4,9.049897,6.120297,8.674179,6.120297,108
male,68,3,yes,no,5,8.668488,6.572282,8.167191,6.572282,108
female,66,3,yes,no,5,9.109961,5.783825,8.497792,5.783825,108
male,63,9,yes,no,2,8.498054,7.863267,8.056808,7.863267,108
male,38,13,yes,no,5,9.194236,6.659294,8.679067,6.659294,108
male,32,11,yes,no,4,9.127203,4.174387,8.745378,4.174387,108
male,61,9,yes,no,2,8.651699,0,8.30147,NA,108
female,80,0,yes,no,1,7.557857,5.273,7.345372,5.273,108
female,49,5,yes,no,1,7.030459,4.867535,6.634787,4.867535,108
female,67,5,yes,no,2,8.444361,5.560682,7.815546,5.560682,108
male,63,3,yes,no,3,8.415388,0,8.116505,NA,108
female,40,9,yes,no,2,8.518985,5.273,8.142013,5.273,108
female,35,16,yes,no,3,8.736391,0,8.287505,NA,108
male,31,12,yes,no,3,8.659348,5.932245,8.327285,5.932245,108
male,71,14,yes,no,2,8.845683,8.206857,8.019361,8.206857,108
male,41,9,yes,no,5,9.029355,5.932245,8.604815,5.932245,108
male,39,15,yes,no,6,9.20652,7.470224,8.689667,7.470224,108
male,33,9,yes,no,4,8.774467,7.064759,8.34155,7.064759,108
female,64,0,yes,no,1,7.492982,6.946976,6.934501,6.946976,108
male,55,11,no,no,5,9.054274,8.167068,8.525544,8.167068,108
male,47,15,yes,no,6,10.07254,6.44572,8.932515,6.44572,108
male,34,9,yes,no,4,8.788801,4.174387,8.49542,4.174387,108
male,76,9,yes,no,2,8.612316,4.510859,7.98331,4.510859,108
male,30,12,yes,no,4,9.018069,7.042286,8.534408,7.042286,108
female,30,12,yes,no,2,8.299089,0,7.838123,NA,108
male,63,14,yes,no,8,9.439245,0,9.061514,NA,108
male,60,10,yes,no,2,8.578652,6.393591,8.046427,6.393591,108
male,35,9,yes,no,4,8.711116,4.174387,8.425298,4.174387,108
male,80,0,yes,no,2,8.07083,5.966147,7.675173,5.966147,108
male,36,12,yes,no,5,9.260237,4.867535,8.79944,4.867535,108
male,44,12,yes,no,8,9.46009,5.273,9.01158,5.273,109
male,39,6,yes,no,5,8.582948,3.663562,8.312563,3.663562,109
female,58,3,yes,no,5,8.75451,6.371612,8.178401,6.371612,109
male,49,5,yes,no,3,8.743419,0,8.479577,NA,109
male,34,7,no,no,4,9.205284,5.966147,8.799445,5.966147,109
female,65,0,yes,no,2,8.650164,6.659294,7.764757,6.659294,109
male,30,9,yes,no,4,8.721643,4.65396,8.34237,4.65396,109
male,30,10,no,no,5,8.528773,5.560682,8.074992,5.560682,109
male,73,5,yes,no,8,9.608474,5.560682,9.183158,5.560682,109
male,49,16,yes,no,5,9.191424,4.174387,8.849962,4.174387,109
female,72,0,no,no,5,9.410732,7.539027,8.773318,7.539027,109
male,28,4,no,no,6,9.643484,9.392078,9.17376,9.392078,109
male,40,9,yes,no,5,8.966957,0,8.615419,NA,109
male,36,14,yes,no,6,9.587339,8.983315,9.0534,8.983315,109
male,60,15,no,no,5,9.461151,7.352441,8.639693,7.352441,109
male,40,16,yes,no,6,9.080256,7.256297,8.735824,7.256297,109
female,58,1,yes,no,6,8.984797,8.744966,8.529975,8.744966,109
male,43,13,yes,no,7,9.155496,5.241747,8.826052,5.241747,109
male,39,10,yes,no,4,9.075846,5.783825,8.760427,5.783825,109
male,35,12,yes,no,5,9.285496,8.045588,8.903852,8.045588,109
male,31,5,no,no,4,9.100427,6.302619,8.649331,6.302619,109
male,69,8,no,no,5,9.57722,3.258096,9.186374,3.258096,109
male,30,13,yes,no,4,8.721093,6.813445,8.367519,6.813445,109
male,50,9,yes,no,6,9.052854,7.393263,8.660272,7.393263,109
male,28,1,yes,no,3,8.580118,7.247081,8.295463,7.247081,109
female,53,15,no,no,3,9.93042,8.070281,8.682488,8.070281,109
female,48,5,yes,no,3,8.91551,4.867535,8.554888,4.867535,109
male,48,9,yes,no,5,9.073049,6.415097,8.609144,6.415097,109
male,38,11,yes,no,5,9.002218,6.813445,8.694003,6.813445,109
female,39,9,yes,no,5,9.210938,6.030685,8.767215,6.030685,109
female,47,5,yes,no,5,9.083121,7.718241,8.685268,7.718241,109
male,31,10,yes,no,4,8.591053,4.510859,8.318048,4.510859,109
male,65,15,yes,no,2,9.146722,0,8.575756,NA,110
male,58,8,yes,no,2,10.13259,0,8.579625,NA,110
male,53,5,no,no,5,9.934917,4.406719,9.23576,4.406719,110
male,38,10,no,no,4,9.205708,7.5807,8.723722,7.5807,110
male,43,13,no,no,6,10.61607,3.401197,9.847346,3.401197,110
female,58,15,yes,no,2,8.994859,0,8.611925,NA,110
male,65,9,no,no,5,9.233977,7.272398,8.801376,7.272398,110
male,34,12,no,no,7,9.397525,7.608375,8.971475,7.608375,110
female,53,0,no,no,6,9.446934,0,8.974699,NA,110
male,38,10,yes,no,6,9.493093,2.995732,9.138093,2.995732,110
male,38,12,no,no,5,9.388885,7.425358,8.835132,7.425358,110
male,68,13,yes,no,2,8.63788,6.841616,8.340977,6.841616,110
male,34,9,no,no,4,9.444021,6.927558,8.769499,6.927558,110
male,73,14,yes,no,2,9.072677,8.992185,8.428865,8.992185,110
male,35,16,no,no,4,10.08898,5.843544,9.08955,5.843544,110
male,40,14,yes,no,4,9.210876,2.302585,8.646155,2.302585,110
female,38,14,no,no,5,9.547972,7.031741,8.972888,7.031741,110
female,52,13,yes,no,3,8.273065,6.084499,7.956005,6.084499,110
female,55,8,yes,no,4,9.47199,7.937375,8.95761,7.937375,110
female,61,5,yes,no,5,9.22083,6.135565,8.782139,6.135565,110
female,30,9,yes,no,4,8.887035,7.731931,8.409741,7.731931,110
female,44,14,yes,no,4,9.995859,2.995732,9.091911,2.995732,110
female,51,7,yes,no,9,9.943854,4.49981,8.976232,4.49981,110
female,62,5,yes,no,4,9.165112,7.17549,8.838554,7.17549,110
male,68,15,yes,no,2,9.100049,0,8.590195,NA,110
male,44,9,yes,no,5,9.118323,5.710427,8.643081,5.710427,110
male,35,9,yes,no,4,9.453857,5.991465,8.650107,5.991465,110
male,30,16,no,no,3,8.824292,4.356709,8.462679,4.356709,110
male,65,6,yes,no,2,8.701626,6.946976,8.209581,6.946976,110
female,32,9,yes,no,5,8.967489,6.599871,8.67992,6.599871,110
female,39,9,no,no,4,8.898842,4.941642,8.361364,4.941642,110
male,40,11,yes,no,4,9.071383,2.995732,8.670574,2.995732,110
male,44,9,yes,no,6,9.683964,5.69036,9.101054,5.69036,111
male,64,5,yes,no,4,9.015617,7.35628,8.269157,7.35628,111
female,29,5,yes,no,3,9.215137,7.882315,8.491621,7.882315,111
male,68,5,yes,no,4,8.995752,7.575585,8.501207,7.575585,111
female,50,9,yes,no,4,9.556601,2.70805,8.987707,2.70805,111
male,67,5,yes,no,4,8.87103,7.682943,8.558557,7.682943,111
male,58,4,yes,no,7,9.285495,8.251925,8.681559,8.251925,111
male,38,10,no,no,6,9.974158,7.799753,9.186825,7.799753,111
male,38,10,yes,no,6,9.576643,8.086411,9.096084,8.086411,111
female,39,2,no,no,1,7.524544,5.966147,6.970518,5.966147,111
male,55,15,no,no,4,9.641263,6.280396,8.846334,6.280396,111
male,40,13,no,no,6,9.903727,4.430817,9.084193,4.430817,111
male,63,9,yes,no,4,9.63541,0,9.22371,NA,111
male,33,14,no,no,4,9.311416,5.910797,8.855381,5.910797,111
female,74,3,yes,no,2,9.200508,2.70805,8.447567,2.70805,111
female,58,9,yes,no,4,9.72279,4.382027,8.890286,4.382027,111
male,41,5,yes,no,7,9.209435,3.663562,8.902417,3.663562,112
male,62,7,yes,no,4,9.143186,7.064759,8.68243,7.064759,112
male,38,4,yes,no,7,8.739349,6.625392,8.325666,6.625392,112
female,75,0,yes,no,2,8.206589,6.371612,7.689365,6.371612,112
male,50,7,yes,no,6,9.406802,5.455321,8.717644,5.455321,112
male,48,5,yes,no,8,9.319385,6.723833,8.67264,6.723833,112
male,42,3,yes,no,7,8.969201,5.129899,8.616834,5.129899,112
male,42,7,yes,no,8,9.109676,6.061457,8.790778,6.061457,112
female,45,5,yes,no,4,9.069219,4.867535,8.766085,4.867535,112
male,43,7,yes,no,9,9.167003,6.535241,8.716187,6.535241,112
male,31,9,no,no,6,9.014816,6.148468,8.658587,6.148468,112
female,63,3,yes,no,2,7.963459,4.867535,7.610435,4.867535,112
female,71,2,yes,no,8,9.130685,6.49224,8.728246,6.49224,112
male,40,0,yes,no,7,8.827294,7.256297,8.389539,7.256297,112
male,37,9,no,no,10,9.757272,8.285261,9.157589,8.285261,112
male,43,3,yes,no,8,9.013675,5.273,8.581571,5.273,112
male,44,8,yes,no,5,9.31773,7.435438,8.497933,7.435438,112
male,33,5,yes,no,7,8.752814,4.317488,8.368184,4.317488,112
male,56,5,yes,no,6,9.008757,5.609472,8.405823,5.609472,112
male,57,2,yes,no,7,9.024507,4.510859,8.567101,4.510859,112
male,49,7,yes,no,9,9.233413,8.385716,8.633978,8.385716,112
female,59,4,yes,no,1,8.401495,3.258096,7.439558,3.258096,112
male,60,8,yes,no,4,8.762158,6.148468,8.444478,6.148468,112
male,50,5,yes,no,4,8.740674,6.253829,8.431694,6.253829,112
male,71,4,yes,no,11,9.582128,6.568078,9.203518,6.568078,112
male,33,2,no,no,3,9.449026,7.309882,8.671467,7.309882,112
male,44,8,yes,no,8,9.528799,6.723833,9.136669,6.723833,112
male,41,6,yes,no,9,9.134977,7.817223,8.688231,7.817223,112
female,66,3,yes,no,7,9.392281,9.060215,8.551202,9.060215,112
male,42,10,yes,no,8,9.608288,8.075583,8.926902,8.075583,112
male,44,9,yes,no,7,8.80681,4.644391,8.402695,4.644391,112
male,38,13,yes,no,7,10.20722,3.663562,9.331613,3.663562,112
male,43,9,yes,no,5,8.064489,7.793587,7.813135,7.793587,113
male,29,9,yes,no,5,8.300737,8.630522,7.906514,8.630522,113
male,44,9,yes,no,5,9.410039,9.092682,8.863675,9.092682,113
male,45,16,yes,no,7,9.320687,4.094345,9.054294,4.094345,113
male,34,11,yes,no,5,9.12887,6.202536,8.312635,6.202536,113
male,37,5,yes,no,8,9.011654,3.663562,8.736213,3.663562,113
male,35,11,yes,no,7,10.92389,8.614683,10.09957,8.614683,113
male,30,5,yes,no,5,9.004681,5.560682,8.701734,5.560682,113
male,27,9,yes,no,5,8.639157,5.743003,8.58989,5.743003,113
male,45,9,yes,no,7,9.238644,6.274762,8.946168,6.274762,113
male,54,3,yes,no,3,9.273089,8.83681,9.199469,8.83681,113
male,34,5,yes,no,5,8.882798,8.698848,8.516671,8.698848,113
male,45,5,yes,no,4,9.26148,3.258096,9.114052,3.258096,113
male,32,11,yes,no,4,8.994941,5.273,8.637369,5.273,113
male,37,6,yes,no,7,9.724723,7.352441,9.335801,7.352441,113
male,33,11,yes,no,4,8.6078,6.575076,8.128829,6.575076,113
male,34,6,yes,no,4,8.079763,4.510859,7.850788,4.510859,113
male,29,7,yes,no,5,8.566365,4.762174,8.248346,4.762174,113
male,40,10,yes,no,6,9.676058,6.253829,8.91451,6.253829,113
male,31,13,yes,no,3,8.642997,6.253829,8.357066,6.253829,113
male,36,9,yes,no,6,9.344978,3.258096,8.637777,3.258096,113
male,61,5,yes,no,3,9.386986,8.113426,8.393968,8.113426,113
female,75,3,yes,no,2,8.622991,5.560682,8.164238,5.560682,113
female,66,5,yes,no,1,9.873296,8.974618,7.673829,8.974618,113
female,33,9,yes,no,2,8.712919,6.863803,7.919567,6.863803,113
male,32,9,no,no,6,9.369955,6.827629,8.879929,6.827629,113
female,48,2,yes,no,3,8.917548,4.867535,8.198782,4.867535,113
male,59,14,yes,no,4,9.340816,5.590987,8.607795,5.590987,113
male,36,17,yes,no,4,8.152857,6.754604,7.84049,6.754604,113
male,44,5,yes,no,6,9.033353,5.966147,8.682068,5.966147,113
male,24,9,yes,no,5,8.613544,7.17012,8.27589,7.17012,113
male,36,9,yes,no,7,9.094236,4.962845,8.609488,4.962845,113
male,72,5,yes,no,7,8.925228,3.583519,8.581977,3.583519,114
male,73,0,yes,no,2,7.961772,6.415097,7.599958,6.415097,114
female,56,11,yes,no,2,8.767947,8.287528,7.950725,8.287528,114
male,35,9,yes,no,5,8.888018,6.302619,8.463048,6.302619,114
male,81,0,yes,no,2,8.152619,6.476973,7.72369,6.476973,114
female,49,6,yes,no,5,8.5396,4.143135,8.169888,4.143135,114
male,31,10,yes,no,5,8.366157,5.129899,8.053461,5.129899,114
male,38,12,no,no,5,9.047915,5.823046,8.674342,5.823046,114
male,58,13,yes,no,4,8.62248,4.477337,8.398681,4.477337,114
female,70,0,yes,no,1,7.36828,7.108244,6.807285,7.108244,114
female,42,10,yes,no,6,8.629427,5.049856,8.3055,5.049856,114
female,38,9,yes,no,5,8.318363,5.337538,7.905526,5.337538,114
female,55,5,yes,no,5,8.583623,7.334982,8.074183,7.334982,114
female,72,9,yes,no,3,8.197895,4.962845,7.958917,4.962845,114
male,34,13,yes,no,7,9.638378,5.293305,9.066302,5.293305,114
male,35,13,yes,no,4,8.359321,6.052089,7.026117,6.052089,114
female,23,9,yes,no,2,8.358607,0,7.809312,NA,114
male,52,3,yes,no,6,8.969172,3.951244,8.417996,3.951244,114
male,50,14,yes,no,5,8.492197,4.356709,8.055114,4.356709,114
male,58,15,yes,no,2,8.259885,6.467699,7.838663,6.467699,114
male,56,16,yes,no,7,9.904025,6.642487,9.483574,6.642487,114
male,41,8,yes,no,5,8.173208,0,7.811278,NA,114
male,73,5,yes,no,2,8.037438,4.094345,7.679096,4.094345,114
male,29,9,yes,no,5,8.392975,5.966147,8.089311,5.966147,114
female,40,9,yes,no,5,8.724009,5.267858,8.230733,5.267858,114
male,37,8,yes,no,5,8.39852,0,8.123526,NA,114
female,39,7,yes,no,2,7.898926,6.120297,7.17151,6.120297,114
male,33,12,yes,no,4,8.583439,5.337538,8.35441,5.337538,114
male,29,8,yes,no,5,8.47782,3.258096,8.149928,3.258096,114
male,32,12,yes,no,5,8.541445,5.204007,8.331107,5.204007,114
male,35,13,yes,no,6,8.862258,4.174387,8.378723,4.174387,114
male,26,9,no,no,4,8.379014,6.43294,7.854852,6.43294,114
male,57,5,yes,no,6,9.122056,4.510859,8.826188,4.510859,115
male,55,10,yes,no,7,9.116061,5.700444,8.495394,5.700444,115
male,32,8,yes,no,6,8.818395,4.644391,8.525035,4.644391,115
male,74,5,yes,no,1,7.102486,7.17012,6.489496,7.17012,115
male,70,3,yes,no,6,8.951513,6.723833,8.397751,6.723833,115
male,62,15,yes,no,4,8.918226,6.692084,8.567237,6.692084,115
male,26,9,no,no,5,8.870023,8.003029,8.305352,8.003029,115
female,57,10,no,no,2,8.163803,4.663439,7.594553,4.663439,115
male,35,10,no,no,7,9.581793,7.533159,8.701382,7.533159,115
male,40,12,yes,no,6,8.683874,7.873217,8.191133,7.873217,115
male,35,12,yes,no,4,8.498353,3.951244,8.285255,3.951244,115
male,78,5,yes,no,4,8.960571,7.790696,8.188662,7.790696,115
male,48,10,yes,no,5,8.81391,6.148468,8.434664,6.148468,115
female,41,9,yes,no,4,8.429228,4.644391,7.998308,4.644391,115
male,38,12,yes,no,5,9.232752,5.455321,8.391435,5.455321,115
male,55,6,yes,no,7,9.816473,8.614683,8.941785,8.614683,115
male,48,11,yes,no,3,8.334324,5.966147,8.108873,5.966147,115
male,38,5,yes,no,6,8.583128,5.560682,8.081355,5.560682,115
male,57,9,yes,no,2,9.004827,5.552959,8.434586,5.552959,115
male,60,7,yes,no,4,8.650676,5.010635,8.298872,5.010635,115
male,33,12,yes,no,5,8.706705,6.234411,8.372638,6.234411,115
male,34,10,yes,no,3,9.037267,7.086738,8.625094,7.086738,115
male,30,9,yes,no,3,7.84759,4.867535,7.672069,4.867535,115
male,35,10,yes,no,5,7.965247,4.174387,7.42562,4.174387,115
male,33,9,yes,no,7,9.012884,3.951244,8.535785,3.951244,115
female,44,9,yes,no,3,8.909065,6.754604,8.187545,6.754604,115
male,39,9,yes,no,6,9.12653,7.882315,8.61566,7.882315,115
male,39,10,yes,no,6,8.862942,5.560682,8.435539,5.560682,115
male,35,12,no,no,7,9.278029,4.644391,8.889616,4.644391,115
male,37,10,no,no,6,9.444358,5.783825,8.920197,5.783825,115
male,40,9,yes,no,8,8.618839,5.783825,8.196763,5.783825,115
male,27,9,yes,no,5,8.651456,5.762052,8.37708,5.762052,115
male,36,14,yes,no,8,9.096642,6.739336,8.624357,6.739336,115
male,38,9,yes,no,6,9.045839,4.61512,8.396182,4.61512,115
male,42,10,yes,no,7,9.335995,5.049856,9.000891,5.049856,115
male,71,5,no,no,2,8.112565,0,7.538178,NA,115
male,38,10,no,no,6,9.311565,4.174387,8.880026,4.174387,115
male,38,10,no,no,5,9.025499,0.6931472,8.806965,0.6931472,115
male,62,5,yes,no,3,8.773297,6.813445,8.070302,6.813445,115
male,23,6,yes,no,3,8.741308,6.393591,7.945496,6.393591,115
male,47,9,yes,no,5,9.658596,8.330381,9.103002,8.330381,116
female,44,9,yes,no,3,8.748814,4.644391,8.140293,4.644391,116
female,45,9,yes,no,3,8.76231,6.253829,7.842148,6.253829,116
male,56,9,yes,no,4,9.722052,6.476973,9.104003,6.476973,116
male,48,9,yes,no,4,9.43262,4.867535,8.614893,4.867535,116
male,52,15,yes,no,4,9.66829,4.867535,9.112785,4.867535,116
male,48,10,yes,no,4,9.367947,3.871201,8.449577,3.871201,116
male,48,15,yes,no,3,9.146312,5.560682,8.540111,5.560682,116
female,43,9,yes,no,7,9.516181,6.253829,8.989344,6.253829,116
male,43,3,yes,no,5,9.249869,3.688879,8.548167,3.688879,116
male,33,11,yes,no,5,8.708214,6.09131,8.321145,6.09131,116
male,46,12,yes,no,4,9.336272,8.621553,8.852322,8.621553,116
male,42,8,yes,no,7,9.209085,4.70048,8.670512,4.70048,116
male,38,9,yes,no,4,9.249349,0,8.367244,NA,116
male,59,5,yes,no,5,9.126763,6.39693,8.373255,6.39693,116
female,33,10,yes,no,1,8.025414,4.174387,7.73366,4.174387,116
male,40,15,yes,no,5,9.55876,8.525162,8.473085,8.525162,116
male,51,9,yes,no,5,9.069022,5.932245,8.711724,5.932245,116
male,67,9,yes,no,5,9.648904,7.188413,9.099625,7.188413,116
female,45,9,yes,no,3,9.626857,8.717682,8.732904,8.717682,116
male,46,9,yes,no,3,9.267358,5.455321,8.7431,5.455321,116
male,40,15,no,no,5,9.622376,7.477038,8.786809,7.477038,116
female,41,9,yes,no,2,8.665059,5.236442,8.174893,5.236442,116
male,55,9,yes,no,5,8.805867,5.783825,8.280602,5.783825,116
male,50,9,yes,no,5,9.099579,3.258096,8.609932,3.258096,116
male,47,3,yes,no,5,9.527777,5.273,9.247624,5.273,116
male,38,13,no,no,5,10.14649,4.356709,9.1652,4.356709,116
male,38,14,no,no,4,10.00049,8.586346,8.94513,8.586346,116
male,30,14,no,no,5,8.931788,0,8.517853,NA,116
male,50,9,yes,no,4,9.256516,5.123964,8.761828,5.123964,116
male,46,10,yes,no,5,9.19703,5.560682,8.562663,5.560682,116
male,52,9,yes,no,6,9.620157,6.912743,9.118385,6.912743,116
male,46,8,yes,no,5,9.137789,7.31854,8.407743,7.31854,117
female,33,12,yes,no,3,8.847329,5.010635,8.206362,5.010635,117
male,33,10,no,no,4,9.282398,7.986845,8.775243,7.986845,117
female,45,15,yes,no,4,9.891573,9.560997,8.688632,9.560997,117
male,45,15,yes,no,5,9.4046,6.964136,8.795861,6.964136,117
male,53,10,yes,no,6,9.427207,6.476973,8.877439,6.476973,117
female,38,10,no,no,4,8.953239,5.389072,8.506757,5.389072,117
female,41,9,yes,no,3,8.970039,7.064759,8.481828,7.064759,117
male,46,15,no,no,5,9.332601,0,8.405091,NA,117
male,28,13,yes,no,4,8.909304,5.605802,8.383872,5.605802,117
male,49,15,yes,no,4,9.549606,6.851185,8.743346,6.851185,117
male,65,3,yes,no,4,9.297704,8.295049,8.766503,8.295049,117
male,45,9,yes,no,5,9.229568,5.384495,8.810292,5.384495,117
female,63,9,no,no,2,9.141944,4.70048,8.444438,4.70048,117
male,90,3,no,no,4,9.703992,7.605392,8.582681,7.605392,117
male,41,5,no,no,5,9.436363,6.272877,8.815301,6.272877,117
female,60,2,yes,no,3,8.493062,3.663562,8.235862,3.663562,117
male,75,9,yes,no,6,8.425091,7.912057,8.017802,7.912057,117
male,80,5,yes,no,9,9.778695,10.10908,8.87695,10.10908,117
male,57,15,yes,no,5,9.075405,7.727095,8.410576,7.727095,117
male,34,9,yes,no,6,8.686908,5.966147,8.439162,5.966147,117
male,32,10,yes,no,3,8.606112,5.273,8.119803,5.273,117
male,33,4,yes,no,4,9.000894,9.107421,8.405005,9.107421,117
male,43,6,yes,no,7,9.203959,6.946976,8.603996,6.946976,117
male,63,15,yes,no,5,9.133573,6.476973,8.371038,6.476973,117
male,45,9,yes,no,4,9.365932,6.118097,8.885458,6.118097,117
male,28,3,yes,no,5,8.943748,5.783825,8.622145,5.783825,117
male,32,6,yes,no,5,8.538867,5.049856,8.263394,5.049856,117
male,53,5,yes,no,5,8.845996,5.560682,8.418246,5.560682,117
male,52,5,yes,no,4,8.907385,5.966147,8.509861,5.966147,117
male,33,8,yes,no,7,9.966027,6.516193,9.224465,6.516193,117
male,24,12,yes,no,3,8.459577,5.560682,8.26606,5.560682,117
female,58,4,no,no,6,9.183789,4.867535,8.433876,4.867535,118
female,58,5,yes,no,4,8.959253,7.222566,8.619267,7.222566,118
male,47,9,no,no,3,9.227026,5.560682,8.692681,5.560682,118
female,74,1,yes,no,5,8.658748,6.946976,8.240369,6.946976,118
male,29,3,no,no,4,8.658391,6.675823,8.229748,6.675823,118
male,46,9,no,no,5,9.368623,0,8.709646,NA,118
male,55,4,yes,no,4,8.591466,5.273,8.237574,5.273,118
male,29,5,yes,no,3,9.263981,8.045588,8.745746,8.045588,118
male,64,2,yes,no,2,8.350144,6.324359,7.959922,6.324359,118
male,53,9,no,no,5,9.337609,7.393263,8.663207,7.393263,118
male,63,5,no,no,7,9.683734,9.418248,9.319636,9.418248,118
male,38,9,yes,no,6,9.271423,7.740664,8.571896,7.740664,118
female,58,3,yes,no,1,8.637091,7.700748,7.847914,7.700748,118
male,33,9,no,no,4,8.593735,4.510859,8.40506,4.510859,118
male,23,2,yes,no,3,8.540604,6.813445,8.050977,6.813445,118
male,28,9,yes,no,4,8.680069,6.784457,8.364028,6.784457,118
male,56,9,yes,no,7,9.49562,5.590987,8.910051,5.590987,118
male,64,9,yes,no,2,8.443896,5.700444,8.140712,5.700444,118
male,36,12,yes,no,6,9.042877,6.971669,8.633876,6.971669,118
male,65,5,no,no,2,8.347301,7.265429,7.876706,7.265429,118
male,43,10,yes,no,7,9.417687,3.951244,8.834982,3.951244,118
female,51,5,yes,no,2,8.446815,6.061457,7.934422,6.061457,118
male,47,15,yes,no,6,10.02494,5.181784,8.99091,5.181784,118
male,37,10,no,no,4,9.343705,8.926251,8.349706,8.926251,118
female,77,3,yes,no,2,8.227691,3.951244,8.019718,3.951244,118
male,35,10,yes,no,5,9.236751,5.560682,8.579597,5.560682,118
male,48,12,yes,no,3,9.957179,5.983936,9.101712,5.983936,118
male,39,13,yes,no,6,9.569425,4.234107,8.786187,4.234107,118
male,40,9,yes,no,7,9.656374,0,9.192437,NA,118
female,28,9,no,no,5,8.864751,2.564949,8.323307,2.564949,118
male,38,7,yes,no,4,8.628792,4.867535,8.313676,4.867535,118
male,48,9,yes,no,4,9.085773,0,8.574278,NA,118
male,30,9,no,no,7,9.129692,7.18007,8.843616,7.18007,119
male,33,9,no,no,5,8.208224,6.253829,7.933485,6.253829,119
male,69,3,no,no,9,9.249773,7.17012,8.755568,7.17012,119
male,52,2,no,no,5,8.769806,6.496775,8.366862,6.496775,119
male,34,13,no,no,7,9.379811,6.278522,9.032541,6.278522,119
male,43,10,no,no,4,8.937303,6.253829,8.639229,6.253829,119
male,43,9,no,no,7,9.366706,8.143227,8.863801,8.143227,119
male,44,8,no,no,5,8.792742,5.204007,8.318214,5.204007,119
male,40,14,no,no,5,8.858837,5.509388,8.483507,5.509388,119
male,38,12,no,no,6,9.058336,6.030685,8.790102,6.030685,119
male,51,12,yes,no,4,9.160563,7.36897,8.495827,7.36897,119
