"","ID","DT","la","lo","count","vol","country","ship","T.surf","T.20","T.50","T.100","period","d","gear.sub","gear","opening","wind","T1.surf","T1.20","T1.50","T1.100","Sal20"
"907",8227943,"2010-05-24 21:58:00.000",60.75,-3.75,0,295.6081607,"FAROE ISLANDS","26MH",9.9059,9.9067,9.3073,"8.7221","4","","B","Bgn","60","0",9.9059,9.9067,9.3073,"8.7221",35.4081
"908",8227945,"2010-05-24 23:35:00.000",60.75,-3.25,0,252.0091379,"FAROE ISLANDS","26MH",10.0585,10.0495,9.5049,"9.4057","4","","B","Bgn","60","0",10.0585,10.0495,9.5049,"9.4057",35.4085
"909",8227947,"2010-05-25 01:23:00.000",60.75,-2.75,0,315.8808581,"FAROE ISLANDS","26MH",9.6823,9.6853,9.1524,"8.3375","4","","B","Bgn","60","0",9.6823,9.6853,9.1524,"8.3375",35.3796
"910",8227949,"2010-05-25 06:35:00.000",61.25,-2.25,0,160.6547651,"FAROE ISLANDS","26MH",9.7713,9.773,9.6319,"9.4661","4","","B","Bgn","60","0",9.7713,9.773,9.6319,"9.4661",35.4405
"911",8227950,"2010-05-25 08:25:00.000",61.25,-1.75,0,254.2993589,"FAROE ISLANDS","26MH",9.7696,9.7717,9.6894,"9.4563","4","","B","Bgn","60","0",9.7696,9.7717,9.6894,"9.4563",35.4234
"912",8227952,"2010-05-25 10:17:00.000",61.25,-1.25,0,501.3887627,"FAROE ISLANDS","26MH",9.9834,9.9891,9.4057,"9.2781","4","","B","Bgn","60","0",9.9834,9.9891,9.4057,"9.2781",35.4221
"913",8227954,"2010-05-25 12:10:00.000",61.25,-0.75,0,176.1773744,"FAROE ISLANDS","26MH",9.8248,9.8202,9.3634,"9.0891","4","","B","Bgn","60","0",9.8248,9.8202,9.3634,"9.0891",35.4195
"914",8227957,"2010-05-25 14:03:00.000",61.25,-0.25,0,184.9141436,"FAROE ISLANDS","26MH",9.5949,9.5243,8.9719,"8.8608","4","","B","Bgn","60","0",9.5949,9.5243,8.9719,"8.8608",35.4067
"915",8227959,"2010-05-25 17:46:00.000",61.75,-0.25,0,219.6915743,"FAROE ISLANDS","26MH",9.5641,9.5298,9.4064,"8.8514","4","","B","Bgn","60","0",9.5641,9.5298,9.4064,"8.8514",35.4198
"916",8227961,"2010-05-25 19:45:00.000",61.75,-0.75,0,280.3400204,"FAROE ISLANDS","26MH",9.6329,9.6372,9.6166,"9.3419","4","","B","Bgn","60","0",9.6329,9.6372,9.6166,"9.3419",35.4237
"917",8227962,"2010-05-25 21:42:00.000",61.75,-1.25,0,269.3978532,"FAROE ISLANDS","26MH",9.7216,9.7258,9.536,"9.4737","4","","B","Bgn","60","0",9.7216,9.7258,9.536,"9.4737",35.4241
"918",8227965,"2010-05-25 23:40:00.000",61.75,-1.75,0,301.5457709,"FAROE ISLANDS","26MH",9.1623,9.1476,9.1204,"8.0347","4","","B","Bgn","60","0",9.1623,9.1476,9.1204,"8.0347",35.322
"919",8227966,"2010-05-26 03:43:00.000",61.75,-2.75,0,306.2958589,"FAROE ISLANDS","26MH",9.5744,9.5764,9.5951,"9.1025","4","","B","Bgn","60","0",9.5744,9.5764,9.5951,"9.1025",35.4196
"920",8227968,"2010-05-26 06:09:00.000",61.75,-3.25,0,246.4956428,"FAROE ISLANDS","26MH",9.5438,9.5476,9.4992,"9.1213","4","","B","Bgn","60","0",9.5438,9.5476,9.4992,"9.1213",35.4155
"921",8227970,"2010-05-26 08:12:00.000",61.75,-3.75,0,259.303916,"FAROE ISLANDS","26MH",8.8365,8.842,8.8068,"8.0248","4","","B","Bgn","60","0",8.8365,8.842,8.8068,"8.0248",35.3504
"922",8227972,"2010-05-26 09:59:00.000",61.75,-4.25,0,430.8160254,"FAROE ISLANDS","26MH",9.2429,9.252,8.5875,"8.0361","4","","B","Bgn","60","0",9.2429,9.252,8.5875,"8.0361",35.3949
"923",8227973,"2010-05-26 18:41:00.000",61.75,-5.75,0,422.6730172,"FAROE ISLANDS","26MH",8.4038,8.3919,8.2786,"7.8374","4","","B","Bgn","60","0",8.4038,8.3919,8.2786,"7.8374",35.3193
"924",8227977,"2010-05-27 01:02:00.000",61.75,-7.75,0,202.8117969,"FAROE ISLANDS","26MH",8.9174,8.9135,8.457,"8.3603","4","","B","Bgn","60","0",8.9174,8.9135,8.457,"8.3603",35.3647
"925",8227982,"2010-05-27 02:50:00.000",61.75,-8.25,0,195.7714878,"FAROE ISLANDS","26MH",8.454,8.4647,8.4711,"8.3851","4","","B","Bgn","60","0",8.454,8.4647,8.4711,"8.3851",35.346
"926",8227985,"2010-05-27 04:37:00.000",61.75,-8.75,0,267.4469242,"FAROE ISLANDS","26MH",8.9859,8.9929,8.9954,"8.9964","4","","B","Bgn","60","0",8.9859,8.9929,8.9954,"8.9964",35.3547
"927",8227988,"2010-05-27 06:34:00.000",61.75,-9.25,0,229.1069274,"FAROE ISLANDS","26MH",9.0916,9.0939,9.0962,"8.8865","4","","B","Bgn","60","0",9.0916,9.0939,9.0962,"8.8865",35.3253
"928",8227990,"2010-05-27 08:22:00.000",61.75,-9.75,0,363.9755001,"FAROE ISLANDS","26MH",9.0475,9.0412,9.0447,"8.8353","4","","B","Bgn","60","0",9.0475,9.0412,9.0447,"8.8353",35.3168
"929",8227991,"2010-05-27 10:12:00.000",61.75,-10.25,0,256.58958,"FAROE ISLANDS","26MH",9.1014,9.101,9.0939,"8.9496","4","","B","Bgn","60","0",9.1014,9.101,9.0939,"8.9496",35.3241
"930",8227993,"2010-05-27 11:56:00.000",61.75,-10.75,0,512.585399,"FAROE ISLANDS","26MH",9.4109,9.4112,9.3865,"9.1251","4","","B","Bgn","60","0",9.4109,9.4112,9.3865,"9.1251",35.3259
"931",8227996,"2010-05-27 13:42:00.000",61.75,-11.25,0,294.5902847,"FAROE ISLANDS","26MH",9.6031,9.5812,9.565,"9.3244","4","","B","Bgn","60","0",9.6031,9.5812,9.565,"9.3244",35.3316
"932",8227999,"2010-05-27 15:37:00.000",61.75,-11.75,0,316.2201501,"FAROE ISLANDS","26MH",9.6369,9.6057,9.3999,"9.1183","4","","B","Bgn","60","0",9.6369,9.6057,9.3999,"9.1183",35.3312
"933",8228002,"2010-05-27 17:37:00.000",61.75,-12.25,0,263.8843581,"FAROE ISLANDS","26MH",9.7606,9.7591,9.7616,"9.3904","4","","B","Bgn","60","0",9.7606,9.7591,9.7616,"9.3904",35.3343
"934",8228007,"2010-05-27 23:38:00.000",62.25,-11.25,0,167.7798973,"FAROE ISLANDS","26MH",8.7868,8.7962,8.8008,"8.7986","4","","B","Bgn","60","0",8.7868,8.7962,8.8008,"8.7986",35.3262
"935",8228009,"2010-05-28 04:58:00.000",62.75,-10.25,0,255.571704,"FAROE ISLANDS","26MH",8.3582,8.3642,8.3736,"7.8882","4","","B","Bgn","60","0",8.3582,8.3642,8.3736,"7.8882",35.2898
"936",8228011,"2010-05-28 07:04:00.000",62.75,-9.75,0,296.8805058,"FAROE ISLANDS","26MH",8.4068,8.4178,8.3905,"8.0335","4","","B","Bgn","60","0",8.4068,8.4178,8.3905,"8.0335",35.3154
"937",8228013,"2010-05-28 08:54:00.000",62.75,-9.25,0,341.6670506,"FAROE ISLANDS","26MH",8.7625,8.7064,8.6626,"8.5136","4","","B","Bgn","60","0",8.7625,8.7064,8.6626,"8.5136",35.3236
"938",8228015,"2010-05-28 10:35:00.000",62.75,-8.75,0,282.6302415,"FAROE ISLANDS","26MH",8.5627,8.4745,8.4448,"8.0528","4","","B","Bgn","60","0",8.5627,8.4745,8.4448,"8.0528",35.3182
"939",8228016,"2010-05-28 12:08:00.000",62.75,-8.25,0,320.5461232,"FAROE ISLANDS","26MH",8.8821,8.8401,8.745,"8.5644","4","","B","Bgn","60","0",8.8821,8.8401,8.745,"8.5644",35.336
"940",8228018,"2010-05-28 15:46:00.000",62.75,-7.25,0,278.2194454,"FAROE ISLANDS","26MH",8.8264,8.7227,8.6827,"8.4567","4","","B","Bgn","60","0",8.8264,8.7227,8.6827,"8.4567",35.3438
"941",8228020,"2010-05-28 17:43:00.000",62.75,-6.75,0,257.183341,"FAROE ISLANDS","26MH",8.8976,8.7424,8.7004,"8.3756","4","","B","Bgn","60","0",8.8976,8.7424,8.7004,"8.3756",35.3445
"942",8228022,"2010-05-28 19:39:00.000",62.75,-6.25,0,356.0869609,"FAROE ISLANDS","26MH",9.0378,8.8426,8.6849,"8.4899","4","","B","Bgn","60","0",9.0378,8.8426,8.6849,"8.4899",35.3416
"943",8228024,"2010-05-29 00:54:00.000",62.75,-4.75,0,416.2264691,"FAROE ISLANDS","26MH",7.4577,6.9209,5.2479,"3.5448","4","","B","Bgn","60","0",7.4577,6.9209,5.2479,"3.5448",35.1916
"944",8228026,"2010-05-29 10:30:00.000",62.75,-2.25,0,444.8118206,"FAROE ISLANDS","26MH",9.1464,9.043,8.1995,"7.8747","4","","B","Bgn","60","0",9.1464,9.043,8.1995,"7.8747",35.3542
"945",8228030,"2010-05-29 12:15:00.000",62.75,-1.75,0,401.7217358,"FAROE ISLANDS","26MH",9.2345,9.2107,8.4338,"8.0441","4","","B","Bgn","60","0",9.2345,9.2107,8.4338,"8.0441",35.3682
"946",8228032,"2010-05-29 15:56:00.000",62.75,-0.75,0,343.2786877,"FAROE ISLANDS","26MH",9.6385,9.5241,8.778,"8.0162","4","","B","Bgn","60","0",9.6385,9.5241,8.778,"8.0162",35.3991
"947",8228036,"2010-05-29 17:42:00.000",62.75,-0.25,0,388.7438165,"FAROE ISLANDS","26MH",9.2935,8.7607,8.0792,"7.8995","4","","B","Bgn","60","0",9.2935,8.7607,8.0792,"7.8995",35.3486
"948",8228038,"2010-05-29 20:54:00.000",62.25,-0.25,0,304.3449299,"FAROE ISLANDS","26MH",10.4423,9.9439,9.7694,"8.9496","4","","B","Bgn","60","0",10.4423,9.9439,9.7694,"8.9496",35.4239
"949",8228042,"2010-05-29 22:37:00.000",62.25,-0.75,0,289.3312586,"FAROE ISLANDS","26MH",9.4136,9.0075,8.252,"7.4934","4","","B","Bgn","60","0",9.4136,9.0075,8.252,"7.4934",35.3279
"950",8228043,"2010-05-30 00:17:00.000",62.25,-1.25,0,302.3940009,"FAROE ISLANDS","26MH",9.5281,9.1126,7.9115,"7.5912","4","","B","Bgn","60","0",9.5281,9.1126,7.9115,"7.5912",35.3466
"951",8228044,"2010-05-30 02:09:00.000",62.25,-1.75,0,403.9271338,"FAROE ISLANDS","26MH",9.5083,9.0334,8.2716,"8.0825","4","","B","Bgn","60","0",9.5083,9.0334,8.2716,"8.0825",35.3652
"952",8228047,"2010-05-30 04:04:00.000",62.25,-2.25,0,459.6558459,"FAROE ISLANDS","26MH",9.8981,9.6642,9.4331,"9.2415","4","","B","Bgn","60","0",9.8981,9.6642,9.4331,"9.2415",35.4151
"953",8228050,"2010-05-30 06:03:00.000",62.25,-2.75,0,401.6369128,"FAROE ISLANDS","26MH",9.2339,8.9539,7.7521,"7.1504","4","","B","Bgn","60","0",9.2339,8.9539,7.7521,"7.1504",35.3329
"954",8228055,"2010-05-30 07:54:00.000",62.25,-3.25,0,589.0957464,"FAROE ISLANDS","26MH",8.9709,8.7793,8.3595,"8.0866","4","","B","Bgn","60","0",8.9709,8.7793,8.3595,"8.0866",35.3435
"955",8228056,"2010-05-30 19:37:00.000",61.25,-3.75,0,339.2920066,"FAROE ISLANDS","26MH",9.9826,9.6397,8.7564,"8.2683","4","","B","Bgn","60","0",9.9826,9.6397,8.7564,"8.2683",35.3875
"956",8228059,"2010-05-30 21:28:00.000",61.25,-4.25,0,565.17566,"FAROE ISLANDS","26MH",9.7504,9.6249,9.0374,"8.101","4","","B","Bgn","60","0",9.7504,9.6249,9.0374,"8.101",35.3895
"957",8228063,"2010-05-30 23:22:00.000",61.25,-4.75,0,223.4237863,"FAROE ISLANDS","26MH",9.2554,9.2403,8.3946,"8.2462","4","","B","Bgn","60","0",9.2554,9.2403,8.3946,"8.2462",35.3553
"958",8228065,"2010-05-31 02:56:00.000",61.25,-5.75,0,346.0778467,"FAROE ISLANDS","26MH",8.9617,8.5317,8.1184,"7.7582","4","","B","Bgn","60","0",8.9617,8.5317,8.1184,"7.7582",35.3293
"959",8228066,"2010-05-31 04:44:00.000",61.25,-6.25,0,356.9351909,"FAROE ISLANDS","26MH",9.074,9.0067,8.1103,"7.9465","4","","B","Bgn","60","0",9.074,9.0067,8.1103,"7.9465",35.3417
"960",8228067,"2010-05-31 07:30:00.000",61.25,-7.25,0,305.6172749,"FAROE ISLANDS","26MH",9.4487,9.0337,8.8101,"8.7096","4","","B","Bgn","60","0",9.4487,9.0337,8.8101,"8.7096",35.3732
"961",8228071,"2010-05-31 12:50:00.000",61.25,-8.75,0,322.0729373,"FAROE ISLANDS","26MH",9.522,9.4432,9.1621,"8.9362","4","","B","Bgn","60","0",9.522,9.4432,9.1621,"8.9362",35.3641
"962",8228076,"2010-05-31 14:44:00.000",61.25,-9.25,0,417.4139911,"FAROE ISLANDS","26MH",9.602,9.4196,9.1469,"8.8125","4","","B","Bgn","60","0",9.602,9.4196,9.1469,"8.8125",35.357
"963",8228080,"2010-05-31 18:23:00.000",61.25,-10.25,0,353.7967399,"FAROE ISLANDS","26MH",9.6009,9.5099,9.1507,"9.0377","4","","B","Bgn","60","0",9.6009,9.5099,9.1507,"9.0377",35.3336
"964",8228081,"2010-06-01 01:57:00.000",62.25,-9.75,0,289.4160816,"FAROE ISLANDS","26MH",9.0722,9.0742,8.854,"8.7514","4","","B","Bgn","60","0",9.0722,9.0742,8.854,"8.7514",35.3175
"965",8228082,"2010-06-01 03:51:00.000",62.25,-9.25,0,391.0340376,"FAROE ISLANDS","26MH",9.003,9.004,8.7792,"8.6366","4","","B","Bgn","60","0",9.003,9.004,8.7792,"8.6366",35.324
"966",8228084,"2010-05-04 20:42:00.000",48.73,-6.32,0,180.9010553,"NETHERLANDS","64T2",11.19,11.2,NA,"","4","","G7","Gulf7","20","0",11.19,11.2,NA,"",35.53
"967",8228086,"2010-05-05 02:07:00.000",48.73,-7.82,0,148.5333234,"NETHERLANDS","64T2",11.57,11.52,NA,"","4","","G7","Gulf7","20","0",11.57,11.52,NA,"",35.51
"968",8228105,"2010-05-05 19:00:00.000",48.75,-11.83,0,188.1361609,"NETHERLANDS","64T2",12.56,12.49,NA,"","4","","G7","Gulf7","20","0",12.56,12.49,NA,"",35.66
"969",8228106,"2010-05-05 20:49:00.000",48.75,-12.33,0,187.0298219,"NETHERLANDS","64T2",12.89,12.7,NA,"","4","","G7","Gulf7","20","0",12.89,12.7,NA,"",35.68
"970",8228107,"2010-05-06 03:26:00.000",48.7,-13.75,0,145.9372317,"NETHERLANDS","64T2",12.55,12.55,NA,"","4","","G7","Gulf7","20","0",12.55,12.55,NA,"",35.66
"971",8228113,"2010-05-06 23:48:00.000",47.73,-9.67,0,148.4484456,"NETHERLANDS","64T2",12.37,12.38,NA,"","4","","G7","Gulf7","20","0",12.37,12.38,NA,"",35.64
"972",8228118,"2010-05-07 05:46:00.000",47.75,-8.15,0,199.4541841,"NETHERLANDS","64T2",12.63,12.64,NA,"","4","","G7","Gulf7","20","0",12.63,12.64,NA,"",35.62
"973",8228143,"2010-05-08 05:10:00.000",46.73,-2.73,0,46.93160143,"NETHERLANDS","64T2",11.7,10.94,NA,"","4","","G7","Gulf7","20","0",11.7,10.94,NA,"",34.42
"974",8228146,"2010-05-10 12:31:00.000",46.25,-2.78,0,77.84470242,"NETHERLANDS","64T2",12.95,12.89,NA,"","4","","G7","Gulf7","20","0",12.95,12.89,NA,"",NA
"975",8228163,"2010-05-13 16:51:00.000",48.23,-9.17,0,185.6893371,"NETHERLANDS","64T2",12.77,12.41,NA,"","4","","G7","Gulf7","20","0",12.77,12.41,NA,"",35.68
"976",8228168,"2010-05-13 19:49:00.000",48.23,-8.68,0,159.7800163,"NETHERLANDS","64T2",11.84,11.76,NA,"","4","","G7","Gulf7","20","0",11.84,11.76,NA,"",35.62
"977",8228171,"2010-05-17 01:14:00.000",48.73,-5.73,0,79.36506814,"NETHERLANDS","64T2",11.02,10.98,NA,"","4","","G7","Gulf7","20","0",11.02,10.98,NA,"",35.48
"978",8228173,"2010-05-17 09:27:00.000",49.23,-7.23,0,78.07186835,"NETHERLANDS","64T2",11.35,11.32,NA,"","4","","G7","Gulf7","20","0",11.35,11.32,NA,"",35.37
"979",8228175,"2010-05-17 11:06:00.000",49.23,-7.75,0,87.07470175,"NETHERLANDS","64T2",11.52,11.34,NA,"","4","","G7","Gulf7","20","0",11.52,11.34,NA,"",35.46
"980",8228178,"2010-05-17 12:42:00.000",49.25,-8.23,0,71.28594887,"NETHERLANDS","64T2",11.99,11.51,NA,"","4","","G7","Gulf7","20","0",11.99,11.51,NA,"",35.46
"981",8228179,"2010-05-17 14:17:00.000",49.23,-8.73,0,87.66497761,"NETHERLANDS","64T2",12.15,11.78,NA,"","4","","G7","Gulf7","20","0",12.15,11.78,NA,"",35.5
"982",8228184,"2010-05-17 16:02:00.000",49.25,-9.25,0,88.86130007,"NETHERLANDS","64T2",12.23,11.76,NA,"","4","","G7","Gulf7","20","0",12.23,11.76,NA,"",35.46
"983",8228185,"2010-05-17 17:47:00.000",49.23,-9.73,0,111.3481069,"NETHERLANDS","64T2",12.37,12.02,NA,"","4","","G7","Gulf7","20","0",12.37,12.02,NA,"",35.58
"984",8228186,"2010-05-17 19:36:00.000",49.25,-10.23,0,114.6013831,"NETHERLANDS","64T2",12.79,12.24,NA,"","4","","G7","Gulf7","20","0",12.79,12.24,NA,"",35.55
"985",8228187,"2010-05-17 21:21:00.000",49.25,-10.73,0,115.2322122,"NETHERLANDS","64T2",12.79,12.2,NA,"","4","","G7","Gulf7","20","0",12.79,12.2,NA,"",35.64
"986",8228210,"2010-05-18 22:18:00.000",49.73,-11.15,0,147.7784913,"NETHERLANDS","64T2",12.33,12.22,NA,"","4","","G7","Gulf7","20","0",12.33,12.22,NA,"",35.62
"987",8228211,"2010-05-19 01:53:00.000",49.73,-10.18,0,84.85102893,"NETHERLANDS","64T2",12.41,12.41,NA,"","4","","G7","Gulf7","20","0",12.41,12.41,NA,"",35.6
"988",8228212,"2010-05-19 03:36:00.000",49.75,-9.68,0,91.79916162,"NETHERLANDS","64T2",12.15,12.14,NA,"","4","","G7","Gulf7","20","0",12.15,12.14,NA,"",35.48
"989",8228214,"2010-05-19 06:55:00.000",49.75,-8.68,0,82.03933322,"NETHERLANDS","64T2",11.51,11.45,NA,"","4","","G7","Gulf7","20","0",11.51,11.45,NA,"",35.35
"990",8228218,"2010-05-19 10:07:00.000",49.73,-7.68,0,104.354915,"NETHERLANDS","64T2",11.76,11.37,NA,"","4","","G7","Gulf7","20","0",11.76,11.37,NA,"",35.41
"991",8228221,"2010-05-19 11:44:00.000",49.73,-7.2,0,93.25682759,"NETHERLANDS","64T2",11.58,11.3,NA,"","4","","G7","Gulf7","20","0",11.58,11.3,NA,"",35.38
"992",8228222,"2010-05-19 13:24:00.000",49.72,-6.72,0,75.06191203,"NETHERLANDS","64T2",11.76,11.53,NA,"","4","","G7","Gulf7","20","0",11.76,11.53,NA,"",35.42
"993",8228223,"2010-05-14 18:14:00.000",54.75,-9.75,0,77,"NORWAY","58JH",10.82,10.75,9.17,"","4","","G7","Gulf7","20","0",10.82,10.75,9.17,"",34.9
"994",8228224,"2010-05-14 20:26:00.000",54.75,-10.25,0,82,"NORWAY","58JH",10.77,10.74,10.31,"9.65","4","","G7","Gulf7","20","0",10.77,10.74,10.31,"9.65",35.13
"995",8228227,"2010-05-14 22:59:00.000",54.75,-10.75,0,145.3,"NORWAY","58JH",10.97,10.97,10.89,"10.56","4","","G7","Gulf7","20","0",10.97,10.97,10.89,"10.56",35.46
"996",8228232,"2010-05-15 02:38:00.000",54.75,-11.25,0,127.7,"NORWAY","58JH",10.87,10.86,10.74,"10.46","4","","G7","Gulf7","20","0",10.87,10.86,10.74,"10.46",35.46
"997",8228237,"2010-05-15 06:22:00.000",54.75,-11.75,0,101.1,"NORWAY","58JH",10.9,10.91,10.91,"10.73","4","","G7","Gulf7","20","0",10.9,10.91,10.91,"10.73",35.47
"998",8228241,"2010-05-15 07:47:00.000",54.75,-12.25,0,88.2,"NORWAY","58JH",10.91,10.91,10.89,"10.78","4","","G7","Gulf7","20","0",10.91,10.91,10.89,"10.78",35.45
"999",8228246,"2010-05-15 10:21:00.000",54.75,-12.75,0,114,"NORWAY","58JH",10.94,10.94,10.94,"10.65","4","","G7","Gulf7","20","0",10.94,10.94,10.94,"10.65",35.47
"1000",8228250,"2010-05-15 13:00:00.000",54.75,-13.25,0,118.3,"NORWAY","58JH",10.92,10.92,10.91,"10.39","4","","G7","Gulf7","20","0",10.92,10.92,10.91,"10.39",35.48
"1001",8228255,"2010-05-15 15:34:00.000",54.75,-13.75,0,158.3,"NORWAY","58JH",10.88,10.88,10.87,"10.35","4","","G7","Gulf7","20","0",10.88,10.88,10.87,"10.35",35.45
"1002",8228260,"2010-05-15 19:35:00.000",54.25,-13.75,0,146.5,"NORWAY","58JH",10.97,10.97,10.97,"10.85","4","","G7","Gulf7","20","0",10.97,10.97,10.97,"10.85",35.48
"1003",8228265,"2010-05-15 22:03:00.000",54.25,-14.25,0,151.2,"NORWAY","58JH",11,11,11,"10.49","4","","G7","Gulf7","20","0",11,11,11,"10.49",35.48
"1004",8228270,"2010-05-16 00:32:00.000",54.25,-14.75,0,135.6,"NORWAY","58JH",11.08,11.09,11.1,"10.75","4","","G7","Gulf7","20","0",11.08,11.09,11.1,"10.75",35.47
"1005",8228275,"2010-05-16 04:01:00.000",54.25,-15.25,0,161.4,"NORWAY","58JH",11.35,11.34,11.34,"10.82","4","","G7","Gulf7","20","0",11.35,11.34,11.34,"10.82",35.48
"1006",8228280,"2010-05-16 07:41:00.000",53.75,-15.25,0,118.3,"NORWAY","58JH",11.59,11.6,11.13,"10.89","4","","G7","Gulf7","20","0",11.59,11.6,11.13,"10.89",35.48
"1007",8228293,"2010-05-16 14:40:00.000",53.75,-13.75,0,137.2,"NORWAY","58JH",10.99,10.45,10.77,"10.79","4","","G7","Gulf7","20","0",10.99,10.45,10.77,"10.79",35.46
"1008",8228298,"2010-05-16 17:01:00.000",53.75,-13.25,0,134,"NORWAY","58JH",11.09,11,10.98,"10.58","4","","G7","Gulf7","20","0",11.09,11,10.98,"10.58",35.48
"1009",8228303,"2010-05-16 19:24:00.000",53.75,-12.75,0,112.5,"NORWAY","58JH",11.15,11.08,11,"10.58","4","","G7","Gulf7","20","0",11.15,11.08,11,"10.58",35.49
"1010",8228307,"2010-05-16 21:44:00.000",53.75,-12.25,0,116.8,"NORWAY","58JH",11.17,11.01,10.99,"10.41","4","","G7","Gulf7","20","0",11.17,11.01,10.99,"10.41",35.49
"1011",8228310,"2010-05-16 00:07:00.000",53.75,-11.75,0,117.8,"NORWAY","58JH",11.13,10.99,10.98,"10.27","4","","G7","Gulf7","20","0",11.13,10.99,10.98,"10.27",35.48
"1012",8228319,"2010-05-17 05:50:00.000",53.75,-10.75,0,75,"NORWAY","58JH",10.69,10.58,9.84,"10.07","4","","G7","Gulf7","20","0",10.69,10.58,9.84,"10.07",34.98
"1013",8228321,"2010-05-17 16:01:00.000",52.75,-11.25,0,56.8,"NORWAY","58JH",11.8,11.4,9.69,"9.88","4","","G7","Gulf7","20","0",11.8,11.4,9.69,"9.88",35.17
"1014",8228322,"2010-05-17 18:14:00.000",52.75,-11.75,0,88.8,"NORWAY","58JH",11.83,11.49,11.05,"10.48","4","","G7","Gulf7","20","0",11.83,11.49,11.05,"10.48",35.45
"1015",8228327,"2010-05-17 20:31:00.000",52.75,-12.25,0,94.7,"NORWAY","58JH",11.91,11.56,11.51,"10.79","4","","G7","Gulf7","20","0",11.91,11.56,11.51,"10.79",35.57
"1016",8228330,"2010-05-17 22:50:00.000",52.75,-12.75,0,124.7,"NORWAY","58JH",11.91,11.96,11.45,"10.86","4","","G7","Gulf7","20","0",11.91,11.96,11.45,"10.86",35.58
"1017",8228333,"2010-05-18 02:25:00.000",52.75,-13.25,0,125.7,"NORWAY","58JH",11.72,11.49,11.09,"10.68","4","","G7","Gulf7","20","0",11.72,11.49,11.09,"10.68",35.55
"1018",8228338,"2010-05-18 04:53:00.000",52.75,-13.75,0,84,"NORWAY","58JH",11.54,11.11,11.04,"10.33","4","","G7","Gulf7","20","0",11.54,11.11,11.04,"10.33",35.5
"1019",8228341,"2010-05-18 07:19:00.000",52.75,-14.25,0,82.8,"NORWAY","58JH",11.51,11.35,11.28,"10.76","4","","G7","Gulf7","20","0",11.51,11.35,11.28,"10.76",35.51
"1020",8228342,"2010-05-18 09:44:00.000",52.75,-14.75,0,92.6,"NORWAY","58JH",11.51,11.1,10.67,"10.62","4","","G7","Gulf7","20","0",11.51,11.1,10.67,"10.62",35.41
"1021",8228346,"2010-05-18 12:10:00.000",52.75,-15.25,0,91.4,"NORWAY","58JH",11.84,11.82,11.55,"10.87","4","","G7","Gulf7","20","0",11.84,11.82,11.55,"10.87",35.52
"1022",8228350,"2010-05-19 12:58:00.000",51.75,-14.75,0,80.5,"NORWAY","58JH",11.95,11.89,11.5,"11.11","4","","G7","Gulf7","20","0",11.95,11.89,11.5,"11.11",35.52
"1023",8228353,"2010-05-19 15:18:00.000",51.75,-14.25,0,108.1,"NORWAY","58JH",11.98,11.67,11.48,"10.7","4","","G7","Gulf7","20","0",11.98,11.67,11.48,"10.7",35.56
"1024",8228355,"2010-05-19 17:39:00.000",51.75,-13.75,0,104.7,"NORWAY","58JH",12.18,12.13,11.36,"10.91","4","","G7","Gulf7","20","0",12.18,12.13,11.36,"10.91",35.54
"1025",8228360,"2010-05-19 19:57:00.000",51.75,-13.25,0,88.9,"NORWAY","58JH",12.14,11.97,11.5,"11.17","4","","G7","Gulf7","20","0",12.14,11.97,11.5,"11.17",35.59
"1026",8228380,"2010-05-20 15:13:00.000",50.75,-11.25,0,102.8,"NORWAY","58JH",12.6,12.31,11.84,"11.21","4","","G7","Gulf7","20","0",12.6,12.31,11.84,"11.21",35.6
"1027",8228384,"2010-05-20 17:43:00.000",50.75,-11.75,0,52.7,"NORWAY","58JH",12.73,12.43,11.75,"11.3","4","","G7","Gulf7","20","0",12.73,12.43,11.75,"11.3",35.61
"1028",8228392,"2010-05-20 22:39:00.000",50.75,-13.75,0,132.6,"NORWAY","58JH",12.97,12.79,12.3,"11.62","4","","G7","Gulf7","20","0",12.97,12.79,12.3,"11.62",35.65
"1029",8228393,"2010-05-21 15:21:00.000",50.25,-13.25,0,104.3,"NORWAY","58JH",12.65,12.61,12.15,"11.38","4","","G7","Gulf7","20","0",12.65,12.61,12.15,"11.38",35.61
"1030",8228394,"2010-05-21 17:46:00.000",50.25,-12.75,0,59.1,"NORWAY","58JH",13.08,12.93,12.04,"11.71","4","","G7","Gulf7","20","0",13.08,12.93,12.04,"11.71",35.67
"1031",8228402,"2010-05-22 02:00:00.000",50.25,-11.25,0,144,"NORWAY","58JH",12.79,12.13,11.48,"11.19","4","","G7","Gulf7","20","0",12.79,12.13,11.48,"11.19",35.6
"1032",8228405,"2010-05-22 06:51:00.000",50.25,-10.25,0,70,"NORWAY","58JH",13.04,12.93,12.93,"11.96","4","","G7","Gulf7","20","0",13.04,12.93,12.93,"11.96",35.6
"1033",8228406,"2010-05-22 09:08:00.000",50.25,-9.75,0,81.4,"NORWAY","58JH",12.92,12.47,10.23,"10.21","4","","G7","Gulf7","20","0",12.92,12.47,10.23,"10.21",35.52
"1034",8228407,"2010-05-22 11:23:00.000",50.25,-9.25,0,51.7,"NORWAY","58JH",12.78,12.2,9.83,"9.84","4","","G7","Gulf7","20","0",12.78,12.2,9.83,"9.84",35.43
