"","death","pm10median","pm25median","o3median","so2median","time","tmpd"
"2712",111,3.0758724174,NA,12.458308697,1.6964185805,154.5,61
"2713",113,47.508876196,NA,21.17578503,1.9886527747,155.5,71
"2714",117,34.536585366,NA,18.288245086,-0.948596128,156.5,77
"2715",114,25.406779661,NA,0.7391182773,-1.093995627,157.5,68.5
"2716",111,-11.47464495,NA,1.9564929181,-4.22178964,158.5,55.5
"2717",119,-2.914267521,NA,7.1082144601,-1.468623753,159.5,56
"2718",117,12.674089225,NA,2.9168988144,1.2844161323,160.5,61.5
"2719",120,13.191610065,NA,4.2712926074,0.5398937429,161.5,67
"2720",98,-15.3589885,NA,9.104851412,-0.992276269,162.5,72.5
"2721",134,-1.704918033,NA,12.765420528,-3.016052815,163.5,78
"2722",110,14.52624835,NA,9.7415003407,-2.951141538,164.5,80
"2723",107,49.473037975,NA,10.839633533,-1.229019444,165.5,86
"2724",117,45.860778968,NA,11.528659127,1.1581262553,166.5,84
"2725",122,65.791859786,NA,8.1142993344,3.1682189847,167.5,81.5
"2726",125,30.743729309,NA,32.488452941,3.1169162097,168.5,82
"2727",141,0,NA,11.713664824,-3.180079834,169.5,75.5
"2728",124,52.10443038,NA,9.836249515,-0.318420029,170.5,78
"2729",114,1.0632911392,NA,5.0704144133,-2.247648595,171.5,74
"2730",107,6.5582424537,NA,6.970014615,-0.816032554,172.5,73.5
"2731",116,-2.098807205,NA,2.3782309827,-2.392663679,173.5,67.5
"2732",112,-13.58210012,NA,9.6582345612,-5.10166189,174.5,63.5
"2733",117,-6.926912568,NA,4.3839283367,-1.136873332,175.5,70.5
"2734",92,-4.944785276,NA,11.246533681,-2.845200097,176.5,68.5
"2735",103,-7.513871632,NA,4.583565481,-0.239476484,177.5,69.5
"2736",119,10.520416485,NA,5.5127946109,1.2549074898,178.5,74.5
"2737",122,-3.890563565,NA,5.5349918241,-2.924965333,179.5,70.5
"2738",111,0.7506625892,NA,-4.801834596,0.728931717,180.5,70
"2739",107,10.080263158,NA,10.279813323,-0.861450408,181.5,77
"2740",103,-25.28164198,NA,-2.491334235,-3.842916992,182.5,63.5
"2741",90,-6.310538861,NA,6.0344584941,-2.296546749,183.5,66.5
"2742",115,0.7556841569,NA,16.695459098,-2.695086296,184.5,82
"2743",129,-33.5797546,NA,13.02884428,-2.472802457,185.5,85.5
"2744",109,11.26526904,NA,5.5437152919,-2.093578712,186.5,82.5
"2745",117,7.9528997653,NA,-0.80389688,-2.560151077,187.5,79.5
"2746",106,1.2062248447,NA,0.7968385473,-1.640516374,188.5,74
"2747",113,-13.96815287,NA,-5.290070639,-2.018598565,189.5,66.5
"2748",87,-27.30122324,NA,-1.328130533,-3.640516374,190.5,66
"2749",115,27.686037905,NA,3.1234511451,-1.965897785,191.5,69.5
"2750",103,9.6280069733,NA,12.077223964,2.1029350898,192.5,81
"2751",109,-13.61666667,NA,-4.670134426,-3.623730853,193.5,66.5
"2752",110,15.518114883,NA,5.7128232973,-1.29718501,194.5,73.5
"2753",119,0.0863427414,NA,2.4311867362,-2.454731184,195.5,74
"2754",93,-2.304407955,NA,6.7489000382,-0.519174503,196.5,73.5
"2755",87,-14.2202563,NA,4.4481562507,-2.651525772,197.5,76
"2756",98,-5.165543941,NA,-1.153872056,-1.630014091,198.5,75
"2757",93,-0.949152542,NA,0.47268372,-1.811995371,199.5,77
"2758",109,12.372973912,NA,2.6316970604,-0.410106672,200.5,79.5
"2759",116,-0.088800556,NA,-4.247894589,-0.777023072,201.5,74.5
"2760",97,-8.505152053,NA,-8.11830294,-1.407788559,202.5,72.5
"2761",115,-14.95924668,NA,0.6512683563,0.6070516232,203.5,75.5
"2762",101,-25.05182927,NA,2.906203245,-0.958815957,204.5,74.5
"2763",100,-2.559322034,NA,-5.136866954,-0.442281635,205.5,72.5
"2764",91,-4.944309264,NA,-6.177347506,-1.540665272,206.5,66
"2765",108,-16.08919847,NA,-6.114735613,-4.063202036,207.5,67.5
"2766",107,-16.22593675,NA,-7.997616872,-3.724582608,208.5,66
"2767",113,28.551829268,NA,-2.995753853,-2.492805937,209.5,67.5
"2768",119,31.725916409,NA,8.0262683563,0.3529703183,210.5,70
"2769",95,8.2112250263,NA,11.045209901,-0.94719717,211.5,75
"2770",128,19.177171149,NA,13.098753862,-0.01396617,212.5,77
"2771",82,-1.322881421,NA,4.8877941058,-3.066146941,213.5,69
"2772",109,21.252532928,NA,1.4233637271,-0.884877936,214.5,71.5
"2773",102,4.8254137645,NA,-0.298794107,-3.107238352,215.5,69.5
"2774",105,-26.19756839,NA,-0.69921497,-4.66270965,216.5,59
"2775",85,-3.442528736,NA,-0.411335176,-2.451406056,217.5,60
"2776",100,-14.61178815,NA,12.594951261,1.5557954642,218.5,65
"2777",103,10.900369903,NA,8.1636342954,-0.180619842,219.5,74
"2778",122,-16.63296439,NA,-0.676480105,-4.653070976,220.5,58.5
"2779",117,NA,NA,-15.18679691,-3.491808507,221.5,61
"2780",135,-11.17981878,NA,1.216955199,-4.105439424,222.5,63.5
"2781",110,2.0254237288,NA,-3.311147618,-3.181615252,223.5,65.5
"2782",121,0.2088927214,NA,3.6342192773,-3.099207404,224.5,75
"2783",117,-7.74589094,NA,-1.588652303,-1.851090966,225.5,64.5
"2784",107,-8.655277225,NA,-7.440892984,1.1766995338,226.5,66.5
"2785",124,27.923750131,NA,-1.067590341,0.037155017,227.5,66.5
"2786",115,11.936146392,NA,5.6176503307,0.6627370446,228.5,70
"2787",117,21.830357143,NA,3.342836427,-1.442816857,229.5,71
"2788",139,45.412591432,NA,13.023798662,-1.39619143,230.5,77
"2789",116,-9.564994775,NA,9.2886342954,-2.57926171,231.5,70
"2790",102,NA,NA,-2.709237454,-3.485904405,232.5,66
"2791",115,5.9264890282,NA,-7.782380392,-0.788806082,233.5,68
"2792",125,20.910834763,NA,1.2098501626,-0.57870785,234.5,69.5
"2793",119,21.335423197,NA,12.349356355,-0.489231118,235.5,77.5
"2794",116,51.30563447,NA,6.3842862746,1.8795835235,236.5,78.5
"2795",102,24.831628788,NA,1.7989293525,-1.029969653,237.5,76.5
"2796",93,65.900179381,NA,12.542369758,0.0203369481,238.5,77
"2797",100,-4.585758119,NA,-0.715008176,-1.759115107,239.5,67.5
"2798",93,-4.553125,NA,-2.384392234,1.3645646631,240.5,66
"2799",108,0.1206896552,NA,-11.17063684,-2.241858494,241.5,64
"2800",99,-12.48538992,NA,-6.48400984,-3.55127743,242.5,61.5
"2801",104,-25.96731495,NA,-8.585913107,-4.089062818,243.5,59
"2802",119,43.601208459,NA,-12.6975412,0.3362781972,244.5,59
"2803",99,-2.904814955,NA,-4.371810602,-2.039292579,245.5,62
"2804",104,-21.45015106,NA,1.625373117,-4.198539154,246.5,59.5
"2805",101,1.970710675,NA,6.0964426487,-4.327236695,247.5,61.5
"2806",105,NA,NA,-5.570538722,-3.600936415,248.5,67
"2807",109,11.564954683,NA,-8.286911353,-2.734155593,249.5,65
"2808",99,1.6126841012,NA,-10.95545952,-1.054956568,250.5,69.5
"2809",130,9.721875,NA,0.5092459805,0.1240537555,251.5,72
"2810",99,-2.409582078,NA,5.7531347852,-0.879791646,252.5,76.5
"2811",130,5.298834683,NA,3.6965769955,-0.035834919,253.5,74.5
"2812",117,48.061370482,NA,6.9025303937,3.1434677324,254.5,75.5
"2813",112,32.508866717,NA,8.244047601,2.017811094,255.5,77
"2814",106,20.856682982,NA,6.3266584908,2.3994979694,256.5,81
"2815",133,78.797609187,NA,12.740024838,0.3060531031,257.5,80.5
"2816",106,36.327296687,NA,12.14325356,1.480519545,258.5,74
"2817",100,-1.958349793,NA,-11.79000973,-4.017510329,259.5,65.5
"2818",108,-12.57447289,NA,-9.515501843,-2.219696228,260.5,67
"2819",111,20.952033133,NA,-6.391342363,-0.35838664,261.5,70
"2820",109,40.019766566,NA,0.4934139295,0.4120074436,262.5,71.5
"2821",98,41.592639307,NA,10.872585383,2.3066290618,263.5,71
"2822",111,21.247759789,NA,0.2939661355,-2.427708657,264.5,66.5
"2823",109,10.156888122,NA,-9.489207871,-2.39418672,265.5,65
"2824",108,-6.917996988,NA,-10.70764859,-3.837444792,266.5,63.5
"2825",101,-15.78932605,NA,-4.940292118,-3.98741091,267.5,60.5
"2826",110,-14.75545934,NA,-12.14678999,-2.437794026,268.5,54.5
"2827",113,-16.73994729,NA,-15.04707947,-3.669152305,269.5,54
"2828",131,-1.68847352,NA,-10.6449759,-1.583642925,270.5,57
"2829",101,0.35,NA,-16.21091311,-0.494643341,271.5,57.5
"2830",134,19.364457831,NA,-2.608811899,1.9817132183,272.5,67.5
"2831",124,-23.9846348,NA,-0.500908059,-3.726952081,273.5,58
"2832",118,-26.90916792,NA,1.8586181968,-2.543058471,274.5,57
"2833",107,-21.43650226,NA,1.8377340062,-2.554359841,275.5,57.5
"2834",136,-16.12048193,NA,-10.28163239,-2.686845622,276.5,53.5
"2835",127,2.7097186048,NA,-15.39754676,0.3624406019,277.5,51
"2836",134,6.4828660436,NA,0.3204199041,-0.323328507,278.5,62
"2837",118,43.080288443,NA,9.0978217612,-0.877460547,279.5,68
"2838",118,-15.41433022,NA,-18.41898682,-3.806841709,280.5,56
"2839",96,-27.13855422,NA,-10.58182741,-1.771910202,281.5,47.5
"2840",120,NA,NA,-9.223734636,-3.954643914,282.5,46
"2841",121,-0.886913031,NA,-8.99145973,-0.441917614,283.5,48.5
"2842",113,8.7483433735,NA,-13.69140452,3.3942800198,284.5,51.5
"2843",125,14.252635542,NA,-15.63914688,9.1950488463,285.5,55.5
"2844",137,7.3352597892,NA,-7.298826588,0.1274689377,286.5,58.5
"2845",116,9.625,NA,-8.505435825,1.5066149777,287.5,58
"2846",92,-4.951807229,NA,-0.205275901,2.5955676702,288.5,66
"2847",127,0.6332288401,NA,-0.176409645,-1.215105324,289.5,69.5
"2848",116,9.358074933,NA,-9.201945093,-2.314783395,290.5,65
"2849",117,-10.2476489,NA,-8.546570157,-1.079032265,291.5,64.5
"2850",122,-6.020187332,NA,-13.45522511,-0.613631684,292.5,57
"2851",123,61.135542169,NA,-12.90226443,1.2082154717,293.5,56.5
"2852",109,15.624145485,NA,-6.459429126,0.6226726123,294.5,58.5
"2853",94,-16,NA,-8.23441269,-0.722216668,295.5,52
"2854",100,-5.167843789,NA,-8.794656078,-0.061714385,296.5,47
"2855",118,-14.45786437,NA,-11.68615721,-2.848955289,297.5,43
"2856",102,0.4308176101,NA,-13.91543823,-2.304206431,298.5,42
"2857",117,39.543589452,NA,-14.23691239,0.55347819,299.5,46
"2858",115,151.63855422,NA,-5.798853357,2.1070067539,300.5,54
"2859",113,5.9394808743,NA,-3.136850342,1.769448092,301.5,57
"2860",138,4.3867924528,NA,-11.66501797,-1.660627815,302.5,48.5
"2861",118,-30.44613359,NA,5.4722803509,-3.888027299,303.5,45.5
"2862",124,-13.87428961,NA,-7.072373899,-3.186490006,304.5,44.5
"2863",117,17.801204819,NA,-8.45605271,-0.276486558,305.5,51
"2864",107,25.298429567,NA,-9.532879194,-1.083068959,306.5,60.5
"2865",136,-18.95833333,NA,-15.35024843,-2.620369751,307.5,58.5
"2866",142,-26.75064409,NA,-10.8972499,-2.248337787,308.5,54
"2867",120,-24.32904259,NA,-5.090341993,-2.794456509,309.5,48
"2868",93,-15.57861635,NA,-8.357422573,-0.461123176,310.5,46.5
"2869",102,0.6320471415,NA,-11.2263922,3.3343652104,311.5,55
"2870",99,-31.03303303,NA,6.6539502664,-3.376469161,312.5,47
"2871",110,-19.26325137,NA,6.9993187789,-2.522911197,313.5,43
"2872",117,-7.153776418,NA,-4.524226529,-0.810331759,314.5,46
"2873",128,-11.7987988,NA,-13.79977902,0.8322481494,315.5,46.5
"2874",117,-13.56215934,NA,-3.768589934,-2.050724251,316.5,58
"2875",108,NA,NA,-10.74002826,-1.387830262,317.5,50.5
"2876",108,-19.70077287,NA,-6.435674191,-3.560080096,318.5,41.5
"2877",114,5.9581684568,NA,-5.001580802,0.2833658202,319.5,43.5
"2878",128,1.0990990991,NA,-14.30457553,-1.785891739,320.5,44
"2879",124,NA,NA,-6.961743841,-0.566788106,321.5,44.5
"2880",125,7.3327732121,NA,-15.31227011,6.6892208437,322.5,38
"2881",120,-13.01293927,NA,-9.798685635,4.935363666,323.5,52
"2882",119,-20.00091314,NA,-1.972678464,-1.849873275,324.5,43
"2883",125,-19.68064972,NA,-5.706598845,-1.039179713,325.5,31
"2884",135,0.6557984317,NA,-11.61958727,0.8339266055,326.5,36
"2885",113,-20.28615606,NA,-7.03235507,0.4636294989,327.5,39
"2886",124,-23.4984985,NA,-7.849228919,0.2403475064,328.5,39
"2887",107,-16.80640044,NA,2.5207066244,-0.179005927,329.5,35
"2888",116,-15.23784443,NA,-7.451393551,-1.541268535,330.5,47.5
"2889",107,-21.10068306,NA,-3.970405554,-2.616496845,331.5,36
"2890",124,-9.018808777,NA,-8.879754222,-2.46694693,332.5,29.5
"2891",102,1.9310344828,NA,-12.31947678,-0.587262988,333.5,29
"2892",132,38.164145064,NA,-10.18394347,1.4912429837,334.5,42
"2893",125,14.518480281,NA,-8.232892907,2.5014950148,335.5,46
"2894",109,-9.96711265,NA,-11.41199051,0.7096219792,336.5,48
"2895",114,7.7704918033,NA,-14.62078425,0.9578877089,337.5,48.5
"2896",122,10.188267216,NA,-15.64806523,-0.89339569,338.5,43.5
"2897",104,-28.85990169,NA,-10.22828093,-2.662707329,339.5,35
"2898",123,-37.3761194,NA,1.0617322721,-2.679317267,340.5,31
"2899",127,-19.28820849,NA,-1.572184697,-1.42067592,341.5,30
"2900",124,-10.29029851,NA,-15.20744581,-1.709128907,342.5,30.5
"2901",120,-2.825520833,NA,-13.62628143,1.3721322989,343.5,27
"2902",119,-11.190625,NA,-5.221783496,-2.045731274,344.5,19
"2903",131,NA,NA,-14.22377989,1.6364314849,345.5,21.5
"2904",141,11.401655784,NA,-15.16694055,9.429803448,346.5,23.5
"2905",126,1.58125,NA,-12.29703435,6.940024113,347.5,27.5
"2906",109,6.3789878731,NA,-15.47513987,5.511077088,348.5,32.5
"2907",130,5.3770491803,NA,-15.44931101,0.9455437877,349.5,36.5
"2908",127,-5.541044776,NA,-12.73836272,-0.113495652,350.5,37
"2909",120,-17.99946362,NA,-7.183841819,-2.812910824,351.5,29.5
"2910",112,-10.60034981,NA,-13.07103818,-0.982902044,352.5,28
"2911",137,-3.561011905,NA,-14.60482024,4.0440810728,353.5,38
"2912",129,21.394927671,NA,-14.74370251,7.8603109071,354.5,40.5
"2913",121,33.675,NA,-15.45254999,7.2132378516,355.5,39.5
"2914",142,-23.85459941,NA,-8.735743428,-2.526048888,356.5,38.5
"2915",133,-15.3863316,NA,-7.540969014,-3.370545689,357.5,33.5
"2916",124,-10.44822935,NA,-10.28231347,-1.067235187,358.5,39.5
"2917",150,-2.982232938,NA,-14.32909064,3.550265245,359.5,36
"2918",144,-0.12462908,NA,-12.92828485,2.755918476,360.5,40.5
"2919",122,-20.54098361,NA,-8.23951147,-1.994379604,361.5,38
"2920",109,-23.53262704,NA,2.7094713738,-2.637036834,362.5,35
"2921",128,-6.115727003,NA,-11.04523458,4.0393766002,363.5,32
"2922",134,-2.884375,NA,-15.48383327,0.3753893912,364.5,32
"2923",135,-14.96398368,NA,-2.370248795,-4.215478189,365.5,19.5
"2924",133,-20.05341246,NA,-3.672319602,-1.734015622,366.5,14.5
"2925",144,-12.04747774,NA,-7.401027227,-1.085224888,367.5,11
"2926",138,-10.62684767,NA,-6.217070345,-2.022313162,368.5,3
"2927",148,-2.052520406,NA,-11.23094164,3.0340658994,369.5,9
"2928",126,-5.51372288,NA,-14.49390871,1.7760204358,370.5,22.5
"2929",176,-13.00978951,NA,-9.952373776,-0.053823286,371.5,19.5
"2930",148,-1.028664123,NA,-11.21189065,2.2583508659,372.5,12
"2931",129,0.406779661,NA,-8.638297203,3.6125501162,373.5,17.5
"2932",156,7.8883113053,NA,-12.93585332,0.7730516902,374.5,23.5
"2933",152,30.307019484,NA,-16.50295179,0.3334501958,375.5,33
"2934",134,-8.915850983,NA,-14.75811851,-2.238437575,376.5,42
"2935",146,-16.93547346,NA,-15.50155689,-3.831105766,377.5,35.5
"2936",141,-27.46631274,NA,-15.46448159,-4.462096763,378.5,37
"2937",116,-26.59322034,NA,-6.626679665,-4.287900728,379.5,33
"2938",131,-21.96817678,NA,-4.831163941,-3.36771121,380.5,34
"2939",121,-12.27002967,NA,-15.88708421,-0.985966188,381.5,36.5
"2940",128,-13.49322917,NA,-12.24214458,-1.830826797,382.5,35.5
"2941",156,-25.97849702,NA,-10.90938845,-3.937144461,383.5,34.5
"2942",137,-21.45885417,NA,-6.523531995,-4.247583757,384.5,30
"2943",122,-15.76271186,NA,-7.042450544,-4.583817806,385.5,23.5
"2944",118,-18.97142857,NA,-10.86384416,-2.578256003,386.5,20
"2945",135,-13.51976246,NA,-13.11912423,-3.539816269,387.5,20
"2946",124,6.9702380952,NA,-13.88307885,2.3717987735,388.5,15
"2947",142,28.45542668,NA,-16.07171296,5.0500812789,389.5,18
"2948",114,19.9144832,NA,-13.90431173,2.4512746584,390.5,18
"2949",134,27.034482759,NA,-14.82284955,8.4642472865,391.5,23.5
"2950",152,-21.05952381,NA,4.6651542388,-1.220072374,392.5,28.5
"2951",150,-28.97250259,NA,4.9149674494,-4.234503235,393.5,25
"2952",152,8.9095738799,NA,-9.479359076,1.4658036585,394.5,24
"2953",143,-5.997848204,NA,-7.188955367,0.8311719896,395.5,30.5
"2954",134,-18.46330888,NA,-8.029814376,0.0147837818,396.5,37
"2955",133,-19.56666667,NA,0.1019694051,-2.456852022,397.5,33.5
"2956",145,-6.860658533,NA,-9.261634267,-0.509987908,398.5,30.5
"2957",133,-23.16617211,NA,1.3895313857,-2.890479956,399.5,20
"2958",144,-20.3632112,NA,1.0395359718,-4.430658948,400.5,8.5
"2959",154,-18.23145401,NA,-10.24682963,-0.57777131,401.5,11
"2960",144,0.5746816079,NA,-8.695700968,-0.597697139,402.5,15
"2961",126,-10.11864407,NA,-5.069091025,-0.277970744,403.5,12
"2962",152,-3.499601553,NA,-12.17389184,2.6932179147,404.5,24
"2963",142,-2.529585799,NA,-3.646554295,-0.470796025,405.5,26.5
"2964",162,31.347381245,NA,2.8061546126,-2.631704768,406.5,6.5
"2965",128,-15.68282283,NA,-6.22576873,-2.469428566,407.5,7.5
"2966",152,-1.249216847,NA,-7.006270721,-0.925935416,408.5,17
"2967",133,4.9180327869,NA,-10.60478959,1.9155179885,409.5,18.5
"2968",145,-13.17349827,NA,-13.89381441,-1.876315299,410.5,30.5
"2969",132,-1.620999505,NA,-7.720233931,-2.553909001,411.5,25
"2970",144,16.893436578,NA,-12.95128685,2.8033980782,412.5,33
"2971",130,4.5453130121,NA,-8.200027688,3.7637834247,413.5,42.5
"2972",121,-13.40022397,NA,-3.307616592,-1.526570457,414.5,38
"2973",144,-2.393442623,NA,-6.791053026,-0.466097647,415.5,40.5
"2974",126,-23.08235294,NA,0.9935906113,-2.986299703,416.5,28
"2975",111,3.2222850679,NA,-13.12250241,1.0168270901,417.5,38
"2976",132,5.2323573201,NA,-5.000647221,-1.212809667,418.5,41
"2977",129,-22.15226258,NA,-2.708305359,-1.716189774,419.5,32
"2978",118,-16.67783894,NA,-5.652697301,-0.622455002,420.5,39
"2979",127,-11.36842105,NA,-2.334130451,-1.715037872,421.5,30.5
"2980",119,-21.18438078,NA,-2.277627376,-2.47826146,422.5,31.5
"2981",136,-19.22089069,NA,-1.350249743,-2.600245263,423.5,27.5
"2982",141,-16.38728414,NA,-6.117355625,-2.775995997,424.5,16.5
"2983",124,-11.97295806,NA,-8.046438367,0.1078544582,425.5,17.5
"2984",137,7.5029917022,NA,-10.15210068,2.5443657498,426.5,23
"2985",124,5.9180327869,NA,-8.568234384,2.6714650402,427.5,31.5
"2986",124,1.0904416105,NA,-14.07268613,-2.199286289,428.5,35
"2987",134,-8.501885682,NA,-5.586464621,-1.832962619,429.5,33
"2988",118,-21.14577259,NA,-8.971684906,-2.658857714,430.5,30.5
"2989",143,-15.72723757,NA,0.3744596802,-2.513434845,431.5,23.5
"2990",121,-1.656409529,NA,-6.547516754,0.9172939926,432.5,24.5
"2991",118,-0.561403509,NA,-5.580518481,1.3798623949,433.5,40.5
"2992",114,-7.466485507,NA,6.7826390061,0.9648442113,434.5,51
"2993",120,-6.380399434,NA,10.864247952,-1.150458948,435.5,58.5
"2994",132,18.159557264,NA,0.7924639486,1.8720856723,436.5,61.5
"2995",117,29.73489749,NA,-3.395301586,4.2867223511,437.5,61
"2996",89,27.314660657,NA,-0.385486491,5.0050614372,438.5,59
"2997",125,13.371014493,NA,-5.586810968,-0.417535085,439.5,54
"2998",120,-15.83560445,NA,3.099324995,-2.724608112,440.5,42.5
"2999",137,-5.727178332,NA,2.1344679637,-0.409639641,441.5,49
"3000",119,19.370429464,NA,-6.813802727,-1.894766004,442.5,50
"3001",127,-2.636657359,NA,-6.80974157,-2.998619142,443.5,50.5
"3002",104,-15.04714799,NA,-4.03044877,-2.867296916,444.5,43.5
"3003",107,-20.11864407,NA,1.4627958455,-2.476445737,445.5,39
"3004",120,-26.66533706,NA,2.5489635786,-3.131742744,446.5,36
"3005",131,-20.05709523,NA,2.6318992164,-2.227902644,447.5,37
"3006",119,-11.99718147,NA,5.8208909418,-0.398441793,448.5,42
"3007",114,-8.957810972,NA,3.3285916039,0.8978605586,449.5,43.5
"3008",135,-14.52694052,NA,-4.73440115,-2.577928401,450.5,41.5
"3009",123,-13.98360656,NA,-15.79991472,-2.450657297,451.5,41
"3010",134,-8.721694674,NA,-11.77811144,-2.835411525,452.5,40
"3011",118,-15.37294762,NA,-10.34998886,-2.284625309,453.5,40.5
"3012",106,-11.4278835,NA,-11.60310151,-2.906251455,454.5,36.5
"3013",111,-14.02902585,NA,-6.38856156,-2.580691014,455.5,37
"3014",113,-21.00867052,NA,1.3517430108,0.5682544932,456.5,44
"3015",122,-11.18333333,NA,0.0417978253,0.8953736078,457.5,55
"3016",109,-14.26266889,NA,2.0708575722,-3.606738468,458.5,33
"3017",100,0.220766824,NA,-5.286094349,-0.830594119,459.5,34.5
"3018",113,4.7929195171,NA,2.0024753666,0.2423802176,460.5,52
"3019",107,0.3291824199,NA,3.3608357764,-2.873010888,461.5,42.5
"3020",124,3.039847888,NA,-7.742932036,-2.884747726,462.5,43
"3021",106,-23.13333333,NA,10.711438023,-4.110283067,463.5,37.5
"3022",122,-20.9791141,NA,-2.855641307,-3.585784738,464.5,36.5
"3023",129,-0.51366273,NA,-10.2251877,-0.117171373,465.5,49.5
"3024",113,-25.13467049,NA,-4.118992943,-2.64799848,466.5,39.5
"3025",119,-16.25722884,NA,11.297784576,-3.303605731,467.5,49
"3026",109,-24.8382836,NA,10.712899802,-3.768248092,468.5,42.5
"3027",110,-8.508474576,NA,7.0690251141,-1.338998393,469.5,46.5
"3028",108,-0.20778069,NA,-1.351404717,2.4085681541,470.5,51.5
"3029",112,-6.245714286,NA,6.5284768629,-0.682719154,471.5,50.5
"3030",120,10.290052265,NA,4.0114306456,-1.217978056,472.5,61
"3031",136,-19.66851916,NA,1.2173492818,-2.863639593,473.5,47.5
"3032",114,-9.772722535,NA,-5.74946752,-3.215066632,474.5,44
"3033",103,-6.9,NA,-11.38629426,-3.205903538,475.5,46.5
"3034",129,-17.54787884,NA,0.1012483135,-0.613070908,476.5,51
"3035",118,-17.9657297,NA,0.0189555441,-2.198377268,477.5,45
"3036",121,7.4808017042,NA,-4.554477376,1.7167135599,478.5,47.5
"3037",118,-6.977883425,NA,-2.894931767,-2.012505273,479.5,47
"3038",105,-4.985754986,NA,-11.08757113,-1.774641323,480.5,50
"3039",126,-17.36666667,NA,-2.518928801,-2.459059301,481.5,47.5
"3040",108,-5.381903668,NA,-4.763421006,-0.154806194,482.5,53
"3041",109,-8.127642305,NA,-4.696835956,-0.31041714,483.5,49.5
"3042",113,-29.03243299,NA,3.451926666,-2.517814794,484.5,44.5
"3043",122,-23.45120418,NA,0.0066533879,-2.19223003,485.5,45.5
"3044",101,-20.47165417,NA,-0.276907442,-2.526741932,486.5,50.5
"3045",99,-2.118644068,NA,-4.063151,-0.25441894,487.5,49.5
"3046",109,-0.883530775,NA,-7.760491048,-0.96574756,488.5,52.5
"3047",136,12.249381921,NA,-3.351400139,-2.107810174,489.5,55
"3048",91,6.7925658855,NA,-0.856265761,0.1650703519,490.5,56
"3049",116,7.7663790883,NA,14.589891807,1.6561082945,491.5,62.5
"3050",107,5.202146107,NA,3.1009975456,-1.784805973,492.5,57.5
"3051",118,9.1166666667,NA,0.0327003629,-0.865277556,493.5,61.5
"3052",114,-4.231997946,NA,-12.28880004,-3.365637153,494.5,51
"3053",105,-9.288622049,NA,-4.205951989,-1.49688596,495.5,59.5
"3054",129,-1.330465803,NA,2.029243413,0.4183807358,496.5,60
"3055",115,-3.789838189,NA,1.3310997011,-1.340068558,497.5,62
"3056",114,-15.24750698,NA,6.7028733543,-1.201218515,498.5,62.5
"3057",125,-6.133333333,NA,-1.317269997,1.614384518,499.5,61.5
"3058",119,11.23247497,NA,0.5230858254,-0.655814383,500.5,68.5
"3059",106,-21.29443832,NA,-0.393066806,-2.402795048,501.5,58.5
