"","lon","lat","jul.day","bath","chl","chl.sw"
"6512",-66.1208,41.669,138,69,0.6,0.97260818
"6513",-66.123,41.378,51,156,0.62,0.55436889
"6514",-66.1252,41.6613,144,69,1.75,0.87693867
"6515",-66.128,44.88,192,102,4.8,2.0795493
"6516",-66.1322,41.6475,173,69,0.27,1.19696811
"6517",-66.133,44.653,192,111,3.96,2.61602014
"6518",-66.136,41.975,45,84,0.88,0.70151238
"6519",-66.14,41.66,144,69,5.09,0.87693867
"6520",-66.14,42.18,83,151,1.94,1.10277476
"6521",-66.141,44.771,191,102,2.81,2.25231133
"6522",-66.1417,41.658,145,69,5.09,0.86099375
"6523",-66.1417,41.9893,78,84,1.86,1.06903374
"6524",-66.143,42.645,191,127,1.93,0.96940079
"6525",-66.1437,42.1818,83,151,1.94,1.10277476
"6526",-66.145,41.588,49,69,0.77,0.67608298
"6527",-66.1463,42.1881,45,151,0.34,0.66539967
"6528",-66.1502,41.84,52,84,1.49,0.6095369
"6529",-66.151,49.76,159,261,0.329,1.92751941
"6530",-66.153,49.717,160,348,0.773,1.8841457
"6531",-66.16,41.84,145,84,6.8,0.92257143
"6532",-66.16,49.758,160,261,0.284,1.8841457
"6533",-66.1622,41.8355,145,84,6.8,0.92257143
"6534",-66.166,49.257,339,312,0.26,1.28835523
"6535",-66.168,42.776,194,101,1.97,1.47210205
"6536",-66.17,42.766,193,101,2.39,1.49623566
"6537",-66.1763,41.82,81,84,2.74,0.95499259
"6538",-66.1817,41.7928,171,84,1.41,1.32646717
"6539",-66.183,49.252,73,312,0.1,3.09029543
"6540",-66.1883,41.797,19,84,0.6,0.63650065
"6541",-66.19,41.8,48,84,0.5,0.59974857
"6542",-66.19,41.8,82,84,1.84,0.98764176
"6543",-66.1908,41.7615,111,84,5.85,1.12023199
"6544",-66.191,41.68,50,69,0.95,0.81230367
"6545",-66.1913,41.8003,112,84,1.29,1.09546737
"6546",-66.1917,41.7967,48,84,0.5,0.59974857
"6547",-66.1932,41.8015,82,84,1.84,0.98764176
"6548",-66.195,42.085,47,151,0.8,0.6016002
"6549",-66.1958,41.525,144,69,1.33,1.04216844
"6550",-66.196,49.251,138,312,8.57,11.02788873
"6551",-66.196,49.253,191,312,3.04,5.65843729
"6552",-66.197,41.8262,118,84,2.41,1.18404853
"6553",-66.197,49.25,254,312,1.485,4.41635902
"6554",-66.197,49.252,189,312,1.84,5.757832
"6555",-66.1972,41.7902,78,84,2.9,0.93472936
"6556",-66.198,41.793,16,84,0.41,0.61844823
"6557",-66.198,49.251,190,312,4.935,5.70813465
"6558",-66.199,49.251,191,312,1.39,5.65843729
"6559",-66.1998,41.7947,47,84,1.04,0.61065349
"6560",-66.2,41.789,145,84,7.12,0.83176377
"6561",-66.2,41.789,175,84,3.21,1.31576866
"6562",-66.2,41.79,145,84,7.12,0.83176377
"6563",-66.2,41.79,16,84,0.41,0.65605815
"6564",-66.2,41.79,174,84,3.21,1.29917155
"6565",-66.2,41.83,118,84,2.41,1.18404853
"6566",-66.2,49.25,190,312,0.63,5.70813465
"6567",-66.2,49.25,191,312,1.51,5.65843729
"6568",-66.2,49.251,189,312,0.41,5.757832
"6569",-66.2,49.251,190,312,0.71,5.70813465
"6570",-66.2,49.252,191,312,1.65,5.65843729
"6571",-66.2,49.253,190,312,0.84,5.70813465
"6572",-66.2002,42.084,48,151,1.35,0.58522656
"6573",-66.201,41.799,50,84,2.45,0.59410787
"6574",-66.201,49.25,190,312,0.95,5.70813465
"6575",-66.201,49.251,190,312,3.89,5.70813465
"6576",-66.201,49.251,191,312,1.44,5.65843729
"6577",-66.202,49.25,191,312,1.64,5.65843729
"6578",-66.202,49.251,191,312,4.675,5.65843729
"6579",-66.202,49.295,58,312,0.17,1.71829972
"6580",-66.203,42.578,189,127,0.61,0.6209871
"6581",-66.203,49.25,191,312,0.04,5.65843729
"6582",-66.203,49.251,191,312,0.75,5.65843729
"6583",-66.205,49.251,190,312,1.015,5.70813465
"6584",-66.2055,42.1028,172,151,0.34,1.28111157
"6585",-66.2067,41.52,18,69,0.93,0.59974857
"6586",-66.2072,41.5465,48,69,0.55,0.67608298
"6587",-66.2078,41.536,112,69,1.12,0.95918765
"6588",-66.2083,41.8,144,84,0.79,0.99289558
"6589",-66.2085,42.078,145,151,1.58,1.05925373
"6590",-66.21,41.54,81,69,1.14,1.39636836
"6591",-66.21,41.55,48,69,0.55,0.67608298
"6592",-66.21,42.0767,174,151,0.25,1.13769551
"6593",-66.211,41.5425,43,69,0.32,0.67608298
"6594",-66.212,42.057,46,151,0.82,0.61797383
"6595",-66.2137,41.5448,81,69,1.14,1.39636836
"6596",-66.215,41.5443,110,69,5.66,0.96757778
"6597",-66.215,42.402,188,200,0.44,0.65678909
"6598",-66.215,49.485,169,312,0.31,3.09029543
"6599",-66.2158,41.8133,138,84,0.59,1.01895051
"6600",-66.216,49.4,152,312,0.62,2.21498043
"6601",-66.217,42.095,50,151,0.39,0.58225669
"6602",-66.2178,41.5452,80,69,1.71,1.42927068
"6603",-66.2178,49.4823,172,312,0.63,2.84141343
"6604",-66.218,49.4,163,312,0.76,3.48896415
"6605",-66.218,49.482,172,312,0.63,2.84141343
"6606",-66.219,41.542,118,69,0.58,1.0201558
"6607",-66.219,42.0982,113,151,1.34,1.54881662
"6608",-66.22,41.52,144,69,7.49,1.04216844
"6609",-66.22,41.54,118,69,0.58,1.0201558
"6610",-66.22,42.0965,82,151,2.17,1.59644179
"6611",-66.22,42.1,50,151,0.39,0.58225669
"6612",-66.22,42.1,20,151,0.77,0.80978458
"6613",-66.22,42.12,145,151,4.85,1.05925373
"6614",-66.2212,41.5248,144,69,7.49,1.04216844
"6615",-66.2217,42.1245,145,151,4.85,1.05925373
"6616",-66.2222,42.0952,112,151,1.87,1.49227432
"6617",-66.2233,41.7933,173,84,0.54,1.34976757
"6618",-66.232,42.097,139,151,0.7,1.05925373
"6619",-66.232,49.551,338,348,0.29,1.57339233
"6620",-66.233,49.72,153,348,0.01,2.18776162
"6621",-66.234,49.55,152,348,0.59,1.97117944
"6622",-66.235,49.55,163,348,0.32,2.28454043
"6623",-66.2383,41.5333,173,69,0.27,1.24198685
"6624",-66.2387,41.5607,47,69,1.25,0.67608298
"6625",-66.241,49.721,308,348,0.86,1.83398123
"6626",-66.242,49.721,308,348,0.95,1.83398123
"6627",-66.2423,41.543,171,69,2.15,1.18849883
"6628",-66.243,49.713,138,348,2.4,2.6915348
"6629",-66.244,49.711,163,348,0.45,2.0534627
"6630",-66.2443,41.804,44,84,0.34,0.64336823
"6631",-66.245,49.704,63,348,1.1,1.73703489
"6632",-66.246,49.713,205,348,2.83,2.11474978
"6633",-66.246,49.715,193,348,0.25,1.65958691
"6634",-66.246,49.716,319,348,0.93,1.34500541
"6635",-66.246,49.716,337,348,0.54,0.67608298
"6636",-66.246,49.73,51,348,0.29,2.21346632
"6637",-66.247,49.714,146,348,0.8,2.62856316
"6638",-66.247,49.716,13,348,0.19,1.00440981
"6639",-66.247,49.717,194,348,0.34,1.72560875
"6640",-66.247,49.717,105,348,0.71,1.97242274
"6641",-66.247,49.718,336,348,0.94,0.79902097
"6642",-66.247,49.719,85,348,0.5,1.14585994
"6643",-66.247,49.72,179,348,0.22,1.95917569
"6644",-66.248,49.716,193,348,0.31,1.65958691
"6645",-66.248,49.717,193,348,0.27,1.65958691
"6646",-66.248,49.717,299,348,1.17,1.78153697
"6647",-66.248,49.718,193,348,0.2,1.65958691
"6648",-66.249,49.713,325,348,0.62,1.45925616
"6649",-66.249,49.715,270,348,1.08,2.20796108
"6650",-66.249,49.716,256,348,1.135,1.73521908
"6651",-66.249,49.716,152,348,0.605,2.25073327
"6652",-66.249,49.716,248,348,1.2,2.22811661
"6653",-66.249,49.716,75,348,0.26,1.49182845
"6654",-66.249,49.717,194,348,0.24666667,1.72560875
"6655",-66.249,49.717,340,348,0.61,0.9112394
"6656",-66.249,49.717,155,348,1.78,2.10101422
"6657",-66.249,49.717,126,348,2.82,4.72053709
"6658",-66.249,49.717,57,348,0.27,4.36515832
"6659",-66.249,49.717,303,348,2.38,1.90879415
"6660",-66.249,49.718,193,348,0.34,1.65958691
"6661",-66.249,49.718,194,348,0.2,1.72560875
"6662",-66.249,49.718,222,348,0.36,2.01574474
"6663",-66.249,49.721,50,348,0.34,1.85485099
"6664",-66.25,49.715,138,348,3.29,2.6915348
"6665",-66.25,49.715,193,348,0.18,1.65958691
"6666",-66.25,49.715,235,348,0.72,2.02440914
"6667",-66.25,49.716,194,348,0.23,1.72560875
"6668",-66.25,49.716,171,348,0.77,2.54702336
"6669",-66.25,49.7163,171,348,0.77,2.54702336
"6670",-66.25,49.717,193,348,0.28333333,1.65958691
"6671",-66.25,49.717,194,348,0.20666667,1.72560875
"6672",-66.25,49.717,207,348,0.71,2.07824386
"6673",-66.25,49.717,263,348,1.25,2.00001351
"6674",-66.25,49.717,34,348,0.21,0.60022234
"6675",-66.25,49.717,58,348,0.51,3.92713775
"6676",-66.25,49.717,143,348,0.355,2.6915348
"6677",-66.25,49.717,233,348,1.09,2.04173794
"6678",-66.25,49.717,96,348,0.65,1.66606569
"6679",-66.25,49.718,313,348,3.34,1.60324539
"6680",-66.25,49.718,187,348,0.34,1.53707347
"6681",-66.25,49.719,313,348,1.26,1.60324539
"6682",-66.25,49.75,327,261,2.63,1.55942153
"6683",-66.251,49.714,208,348,1.31,2.0599909
"6684",-66.251,49.715,73,348,0.26,1.65958691
"6685",-66.251,49.716,194,348,0.12,1.72560875
"6686",-66.251,49.716,36,348,0.44,0.70158527
"6687",-66.251,49.716,64,348,0.41,1.29901432
"6688",-66.251,49.716,163,348,0.46,2.0534627
"6689",-66.251,49.716,287,348,1.15,2.00766864
"6690",-66.251,49.716,40,348,0.21,0.90431112
"6691",-66.251,49.717,103,348,4.05,1.90879415
"6692",-66.251,49.717,192,348,0.28,1.639168
"6693",-66.251,49.717,237,348,0.43,2.00708034
"6694",-66.251,49.717,277,348,1.335,2.08505251
"6695",-66.251,49.717,10,348,0.71,0.81352311
"6696",-66.251,49.718,85,348,0.71,1.14585994
"6697",-66.252,49.716,343,348,1.19,1.14639583
"6698",-66.252,49.716,343,348,0.94,1.14639583
"6699",-66.252,49.717,126,348,0.44,4.72053709
"6700",-66.252,49.717,30,348,0.25,0.588387
"6701",-66.252,49.717,262,348,0.81,1.94327574
"6702",-66.252,49.719,214,348,0.95,1.99841594
"6703",-66.253,49.703,159,348,1.045,1.92751941
"6704",-66.253,49.714,193,348,0.24,1.65958691
"6705",-66.253,49.714,125,348,4.96,4.68014156
"6706",-66.253,49.717,289,348,2.95,2.04173794
"6707",-66.253,49.718,69,348,0.59,1.26029033
"6708",-66.254,49.715,52,348,0.14,1.33236743
"6709",-66.254,49.716,193,348,0.24,1.65958691
"6710",-66.255,49.72,10,348,0.5,0.87844236
"6711",-66.255,49.721,338,348,0.26,0.86624568
"6712",-66.255,49.76,193,261,0.27,1.65958691
"6713",-66.256,49.707,313,348,1.65,1.840772
"6714",-66.256,49.725,113,348,8.77,2.4266101
"6715",-66.258,49.717,123,348,3.24,5.55875566
"6716",-66.258,49.719,28,348,0.4,0.53197945
"6717",-66.259,42.675,190,127,0.95,1.1454903
"6718",-66.259,49.715,258,348,0.82,2.0599909
"6719",-66.259,49.72,219,348,0.665,1.99149646
"6720",-66.262,41.794,48,84,0.91,0.60897497
"6721",-66.262,42.568,190,127,0.81,0.63678293
"6722",-66.263,49.714,123,348,1.34,5.55875566
"6723",-66.265,49.713,154,348,0.32,2.19737196
"6724",-66.265,49.892,163,261,0.325,2.73965898
"6725",-66.267,49.7,169,348,0.59,2.6915348
"6726",-66.267,49.715,177,348,0.78,2.18776162
"6727",-66.268,41.512,51,69,0.99,0.77760509
"6728",-66.268,49.882,153,261,0.83,3.672823
"6729",-66.268,49.883,169,261,0.54,2.8840315
"6730",-66.269,49.728,29,348,0.525,0.50612697
"6731",-66.269,49.883,171,261,0.98,2.76967615
"6732",-66.2692,49.8832,171,261,0.98,2.76967615
"6733",-66.277,50.069,169,67,0.83,5.18800039
"6734",-66.2817,42.139,79,151,5.85,1.4330769
"6735",-66.282,50.052,163,67,0.47,5.32473857
"6736",-66.2827,42.1155,50,151,1.05,0.58225669
"6737",-66.284,50.05,153,67,0.9,5.95662144
"6738",-66.2859,50.06,171,67,1.34,5.48665901
"6739",-66.286,50.06,171,67,1.34,5.48665901
"6740",-66.289,41.6592,78,69,2.73,1.10273145
"6741",-66.289,50.065,163,67,1.31,5.32473857
"6742",-66.291,45.049,193,38,2.25,3.93550075
"6743",-66.305,49.534,308,348,0.54,1.84103175
"6744",-66.306,49.384,349,312,0.16,1.56910807
"6745",-66.306,49.982,343,261,0.9,0.98316956
"6746",-66.307,41.677,48,69,0.97,0.82823406
"6747",-66.307,49.833,343,261,1.2,1.58084783
"6748",-66.308,49.382,343,312,0.68,1.75411619
"6749",-66.308,49.683,349,348,0.69,1.57791128
"6750",-66.308,50.082,309,67,0.58,2.11853352
"6751",-66.309,49.532,343,348,0.77,2.90799912
"6752",-66.309,50.083,349,67,0.73,1.32606483
"6753",-66.31,49.833,349,261,0.08,1.54072309
"6754",-66.31,49.982,349,261,0.54,1.03307425
"6755",-66.31,50.082,343,67,0.43,1.39892632
"6756",-66.32,41.85,48,84,0.87,0.60897497
"6757",-66.322,42.066,47,151,0.8,0.6016002
"6758",-66.322,44.077,192,13,1.79,2.13657635
"6759",-66.322,44.762,193,102,1.25,2.04173794
"6760",-66.325,45.039,194,38,1.67,2.78355269
"6761",-66.329,41.569,49,69,1.52,0.74989421
"6762",-66.336,42.574,56,127,0.8,0.75318832
"6763",-66.337,41.389,49,156,0.85,0.67608298
"6764",-66.338,42.634,191,127,0.46,0.79284357
"6765",-66.342,41.899,49,84,1.14,0.89125094
"6766",-66.356,42.649,191,127,1.12,0.68202273
"6767",-66.38,41.64,48,69,0.9,0.62708156
"6768",-66.3823,41.5403,80,69,0.92,1.14009839
"6769",-66.383,41.6367,48,69,0.9,0.62708156
"6770",-66.383,41.867,48,84,0.76,0.90428089
"6771",-66.3872,42.0548,112,151,2.2,1.60416179
"6772",-66.3885,41.538,171,69,1.9,1.44808762
"6773",-66.39,41.52,81,69,1.15,1.34896288
"6774",-66.39,44.127,191,13,2.58,2.08539107
"6775",-66.391,41.5227,81,69,1.15,1.34896288
"6776",-66.391,44.515,191,111,1.39,2.15927507
"6777",-66.3943,41.5406,43,69,0.42,0.89691669
"6778",-66.3962,41.5622,48,69,0.34,1.19859062
"6779",-66.4,41.53,117,69,0.4,0.83225994
"6780",-66.4,41.53,144,69,2.9,0.93605928
"6781",-66.4,41.533,111,69,0.88,0.86745802
"6782",-66.4,41.56,48,69,0.34,1.19859062
"6783",-66.4012,40.895,110,2409,1.81,1.31393978
"6784",-66.4018,41.533,117,69,0.4,0.83225994
"6785",-66.4018,41.533,144,69,2.9,0.93605928
"6786",-66.402,41.5352,110,69,2.74,0.89942397
"6787",-66.4045,41.534,144,69,1.19,0.93605928
"6788",-66.405,41.5483,18,69,0.71,0.58522656
"6789",-66.4087,41.5437,78,69,5.59,1.22733879
"6790",-66.4108,41.5467,47,69,1.12,1.13825584
"6791",-66.4117,41.543,173,69,0.32,1.49980688
"6792",-66.412,41.613,50,69,1,1.17775185
"6793",-66.412,42.096,46,151,0.88,0.71861158
"6794",-66.412,43.848,190,36,1.35,1.69603783
"6795",-66.413,44.038,192,13,2.36,1.54881662
"6796",-66.4155,42.0693,119,151,0.52,1.57216567
"6797",-66.416,45.055,192,38,2.14,3.93550075
"6798",-66.4165,42.0723,172,151,1.5,1.18404853
"6799",-66.419,43.993,190,36,1.07,1.54881662
"6800",-66.42,42.07,119,151,0.52,1.57216567
"6801",-66.4202,42.0523,145,151,1.77,1.17489755
"6802",-66.4215,41.093,172,814,0.34,0.92773925
"6803",-66.4245,41.0528,143,814,0.48,0.79670637
"6804",-66.4263,41.157,111,814,1.86,1.02324018
"6805",-66.4263,42.058,146,151,5.14,1.2270586
"6806",-66.4267,41.1733,172,814,0.79,0.92773925
"6807",-66.4267,42.059,48,151,1.36,0.70609852
"6808",-66.4275,42.057,83,151,1.27,1.18625905
"6809",-66.4277,41.0572,143,814,3.32,0.79670637
"6810",-66.428,42.486,191,200,0.45,0.66480841
"6811",-66.43,41.06,143,814,3.32,0.87940212
"6812",-66.43,42.06,145,151,5.14,1.30316678
"6813",-66.4302,41.1723,79,814,1.23,1.51070455
"6814",-66.4317,42.0687,174,151,0.66,1.17398641
"6815",-66.433,49.6,169,348,0.552,2.98538262
"6816",-66.4333,42.077,20,151,0.77,0.77624712
"6817",-66.434,44.138,191,13,1.04,1.56242381
"6818",-66.4345,41.2065,143,814,0.84,1.07407085
"6819",-66.4345,41.619,144,69,2.79,0.99935184
"6820",-66.4348,42.07,139,151,0.7,1.09326144
"6821",-66.438,41.212,110,814,2.86,1.03677827
"6822",-66.4382,42.0652,113,151,2.5,1.97242274
"6823",-66.439,40.981,143,2409,0.2,0.77760509
"6824",-66.44,40.9,173,2409,0.47,0.29115014
"6825",-66.44,40.9233,17,2409,0.6,0.54954087
"6826",-66.44,42.03,50,151,0.52,0.96201485
"6827",-66.4413,41.0597,46,814,0.75,0.60590379
"6828",-66.4418,42.0295,50,151,0.52,0.96201485
"6829",-66.4443,42.0833,45,151,0.43,0.95000216
"6830",-66.4445,40.8972,143,2409,2.11,0.79012628
"6831",-66.4445,40.8972,173,2409,0.47,0.29115014
"6832",-66.4445,40.9077,169,2409,0.29,0.31622777
"6833",-66.4458,40.9148,116,2409,0.59,1.25892541
"6834",-66.446,44.801,193,102,1.45,2.04173794
"6835",-66.4462,42.073,79,151,1.9,1.17695293
"6836",-66.4473,41.0612,79,814,2.74,1.39225532
"6837",-66.448,40.8911,109,2409,2.26,1.13576715
"6838",-66.4483,41.055,17,814,0.74,0.699842
"6839",-66.4492,41.2035,42,814,0.45,0.6044514
"6840",-66.4495,41.0592,110,814,1.55,1.01070406
"6841",-66.4497,40.9313,46,2409,1.08,0.62292468
"6842",-66.4497,41.0767,42,814,0.4,0.68105436
"6843",-66.4498,41.0612,47,814,0.58,0.58711615
"6844",-66.4498,41.9348,49,84,0.98,0.67608298
"6845",-66.45,40.91,116,2409,0.59,1.31519883
"6846",-66.45,40.9217,42,2409,0.47,0.61221445
"6847",-66.45,41.06,47,814,0.58,0.58711615
"6848",-66.45,41.06,80,814,1.85,1.47053597
"6849",-66.45,41.2,47,814,0.51,0.57902392
"6850",-66.45,43.961,192,36,2.95,1.3739446
"6851",-66.4502,41.198,77,814,5.82,1.42090407
"6852",-66.4508,41.057,80,814,1.85,1.47053597
"6853",-66.4517,41.188,17,814,0.67,0.72443596
"6854",-66.452,40.891,77,2409,4.29,1.44700691
"6855",-66.4535,41.2017,47,814,0.51,0.57902392
"6856",-66.4548,41.6417,170,69,1.54,1.59644179
"6857",-66.4556,41.0591,109,814,2.42,0.96926847
"6858",-66.456,40.951,47,2409,0.67,0.62560223
"6859",-66.4565,41.057,117,814,1.19,1.2190888
"6860",-66.4567,40.9233,171,2409,0.3,0.40001234
"6861",-66.458,44.967,193,102,1.29,3.42767787
"6862",-66.459,41.818,47,84,0.99,0.88599035
"6863",-66.46,40.92,79,2409,0.88,1.80792951
"6864",-66.46,40.95,47,2409,0.67,0.62560223
"6865",-66.46,41.06,117,814,1.19,1.2190888
"6866",-66.46,41.19,173,814,0.49,1.25234675
"6867",-66.46,41.19,80,814,1.23,1.40250229
"6868",-66.46,41.63,117,69,0.39,0.90799317
"6869",-66.46,41.63,81,69,1.32,1.02329299
"6870",-66.4607,41.1898,143,814,4.93,1.07407085
"6871",-66.4607,41.1898,173,814,0.49,1.25234675
"6872",-66.4625,41.1947,80,814,1.23,1.40250229
"6873",-66.4627,41.635,173,69,2.4,1.576031
"6874",-66.4628,41.6312,117,69,0.39,0.90799317
"6875",-66.4637,40.9165,79,2409,0.88,1.80792951
"6876",-66.464,41.6348,80,69,1.01,1.05274704
"6877",-66.4647,41.6342,81,69,1.32,1.02329299
"6878",-66.4653,41.6333,111,69,6.85,1.03097579
"6879",-66.4658,41.1857,49,814,0.92,0.56885293
"6880",-66.466,44.596,193,111,1.29,2.11348904
"6881",-66.4662,41.203,46,814,1.42,0.58410942
"6882",-66.4667,41.6375,47,69,1.54,0.92257143
"6883",-66.4673,41.6417,144,69,3.67,0.99935184
"6884",-66.4674,41.6342,110,69,5.64,1.0689674
"6885",-66.468,44.619,193,111,4.08,2.26464431
"6886",-66.4683,41.051,170,814,0.19,0.69123141
"6887",-66.4698,41.19,117,814,1.4,1.4320325
"6888",-66.47,41.19,117,814,1.4,1.4320325
"6889",-66.47,41.19,16,814,0.41,0.71839184
"6890",-66.47,41.64,144,69,3.67,0.99935184
"6891",-66.47,42.06,83,151,1.3,1.28619841
"6892",-66.4705,41.6408,43,69,0.46,0.92257143
"6893",-66.472,41.187,16,814,0.41,0.71839184
"6894",-66.472,42.0565,83,151,1.3,1.28619841
"6895",-66.474,41.089,51,814,1.27,0.55936657
"6896",-66.475,41.645,18,69,1.34,1.10075868
"6897",-66.4793,40.907,79,2409,9.23,1.67623381
"6898",-66.482,41.361,51,156,1.02,0.62723313
"6899",-66.482,42.024,47,151,0.93,0.95666326
"6900",-66.4827,41.6442,78,69,3.11,1.11165515
"6901",-66.4875,41.195,170,814,0.22,1.10752698
"6902",-66.4908,41.0562,77,814,4.57,1.23569402
"6903",-66.499,44.332,192,29,2.29,1.64102231
"6904",-66.499,44.575,192,111,2.09,2.14233151
"6905",-66.5073,41.7155,110,63,5.53,1.13891028
"6906",-66.5195,41.739,143,63,1.75,1.17695293
"6907",-66.521,44.304,193,193,1.45,1.60324539
"6908",-66.5247,41.742,47,63,1.18,0.82093348
"6909",-66.5295,41.6765,49,63,1.69,0.72443596
"6910",-66.5312,41.7573,80,69,1.29,1.4948563
"6911",-66.537,41.508,50,63,2.33,0.76378165
"6912",-66.5372,41.733,48,63,0.75,0.7985903
"6913",-66.54,41.73,47,63,0.75,0.82093348
"6914",-66.54,41.76,117,69,0.66,1.25976432
"6915",-66.541,44.325,192,193,2.24,1.64102231
"6916",-66.5417,41.72,18,63,1.19,0.98855309
"6917",-66.5443,41.7627,117,69,0.66,1.25976432
"6918",-66.5467,41.735,172,63,1.7,1.81357044
"6919",-66.5483,41.728,170,63,2.71,1.91947197
"6920",-66.5492,41.9897,145,69,1.58,1.49623566
"6921",-66.5495,40.9585,109,123,3.24,1.03307425
"6922",-66.55,42,119,143,0.64,1.54009442
"6923",-66.55,42.0193,139,143,0.75,1.31825297
"6924",-66.5527,41.9958,119,69,0.64,1.54009442
"6925",-66.553,42.0127,172,143,3.54,1.71790839
"6926",-66.554,41.988,46,69,1,1.13419447
"6927",-66.5543,41.3055,143,67,0.41,1.17483692
"6928",-66.557,41.756,78,69,5.14,1.59368936
"6929",-66.557,44.191,192,102,2.42,1.65254422
"6930",-66.56,41.31,144,67,6.83,1.21688116
"6931",-66.56,41.74,81,63,1.92,1.44543977
"6932",-66.5632,41.7443,81,63,1.92,1.44543977
"6933",-66.5633,41.305,144,67,6.83,1.21688116
"6934",-66.5642,42.004,83,143,1.5,1.5093809
"6935",-66.565,41.255,50,67,2.18,0.88889132
"6936",-66.565,41.9983,50,69,0.51,1.29566395
"6937",-66.5653,41.7543,144,69,4.56,1.19656947
"6938",-66.5653,41.7543,174,69,10,1.70766891
"6939",-66.566,42.521,189,202,0.38,0.70151238
"6940",-66.5662,41.296,170,67,1.55,1.10282973
"6941",-66.5667,42.0133,20,143,1.16,0.88796303
"6942",-66.5668,42.004,146,143,3.35,1.46657188
"6943",-66.567,49.533,170,284,0.516,3.51704639
"6944",-66.5675,41.3093,117,67,1.16,1.03122577
"6945",-66.569,41.912,47,69,0.93,0.72231067
"6946",-66.57,40.9755,42,123,0.33,0.58884366
"6947",-66.57,40.98,116,123,0.53,1.29539934
"6948",-66.57,40.98,46,123,0.84,0.58884366
"6949",-66.57,41.31,117,67,1.16,1.03122577
"6950",-66.57,41.75,144,69,4.56,1.19656947
"6951",-66.57,41.75,174,69,10,1.70766891
"6952",-66.57,42,146,143,3.35,1.46657188
"6953",-66.57,42,50,143,0.51,1.29566395
"6954",-66.5703,41.301,110,67,3.79,0.92783288
"6955",-66.571,44.154,192,102,1.95,1.59339713
"6956",-66.5715,42.0018,112,143,5.53,2.07158784
"6957",-66.5728,42.0215,45,143,0.64,1.062605
"6958",-66.5732,40.976,47,123,0.84,0.58884366
"6959",-66.5733,41.308,18,67,0.95,0.97702269
"6960",-66.5735,40.976,79,123,1.85,1.36092489
"6961",-66.5738,40.9792,110,123,2.11,1.06853007
"6962",-66.5748,40.975,116,123,0.53,1.29539934
"6963",-66.575,40.9617,17,123,0.79,0.53088444
"6964",-66.5752,41.3043,47,67,0.52,0.83176377
"6965",-66.5757,41.3035,46,67,1.5,0.83176377
"6966",-66.5757,41.307,111,67,1.06,0.8863973
"6967",-66.5767,40.9812,79,123,0.47,1.36092489
"6968",-66.5768,40.9755,143,123,7.7,0.79743378
"6969",-66.5772,40.979,143,123,2.2,0.79743378
"6970",-66.5773,40.9773,169,123,0.34,0.47863009
"6971",-66.5775,41.3035,80,67,1.71,1.20871533
"6972",-66.5783,41.7393,43,63,0.97,0.91030622
"6973",-66.5793,41.3035,79,67,0.66,1.24253311
"6974",-66.58,40.98,143,123,7.7,0.79743378
"6975",-66.58,40.98,79,123,0.47,1.36092489
"6976",-66.58,41.3,47,67,0.52,0.83176377
"6977",-66.58,41.3,80,67,1.71,1.20871533
"6978",-66.5813,40.972,46,123,1.6,0.58884366
"6979",-66.5817,41.3037,42,67,0.26,0.83176377
"6980",-66.584,42.823,194,199,0.38,0.8538103
"6981",-66.5857,42.023,79,143,4.16,1.52298809
"6982",-66.5883,40.9867,171,123,0.59,0.49169368
"6983",-66.59,42.01,83,143,1.81,1.5093809
"6984",-66.59,42.622,194,202,0.54,0.65896948
"6985",-66.5908,42.012,84,143,1.81,1.51595352
"6986",-66.5937,41.738,111,63,4.57,1.49623566
"6987",-66.5978,41.2827,77,67,5.63,1.31016866
"6988",-66.602,41.127,50,85,3.36,0.55971793
"6989",-66.602,44.008,192,102,2.38,1.42222799
"6990",-66.6045,41.2935,172,67,1.91,1.26190321
"6991",-66.61,42.0067,174,143,1.67,1.71790839
"6992",-66.625,44.839,193,95,1.72,3.42767787
"6993",-66.627,42.088,47,143,0.97,0.77396983
"6994",-66.649,41.661,49,63,1.06,0.72443596
"6995",-66.654,43.382,192,176,2.37,1.42927068
"6996",-66.663,44.175,192,102,2.8,2.25160589
"6997",-66.6633,42.0847,48,143,0.9,0.74920289
